id,customer_id,channel_id,store_id,order_date_id,order_time,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1000005334,100,2,1,613,13:36:20,2746,1,PAID,ARS,29400.0,6174.0,0.0,35574.0
1000005335,164,1,-1,247,04:20:27,3557,3840,CANCELLED,ARS,47025.0,9875.25,1200.0,58100.25
1000005336,1194,2,3,577,12:23:43,1855,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000005337,290,1,-1,819,16:16:27,3367,1301,FULFILLED,ARS,62280.0,13078.8,1200.0,76558.8
1000005338,101,1,-1,428,01:51:10,2003,1866,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
1000005339,1082,1,-1,658,13:11:14,1700,3302,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
1000005340,1076,2,1,414,22:21:23,3912,1,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000005341,330,2,3,615,04:14:25,1313,3,CANCELLED,ARS,46200.0,9702.0,0.0,55902.0
1000005342,212,1,-1,680,20:37:07,1114,3124,CANCELLED,ARS,11760.0,2469.6,1200.0,15429.6
1000005343,504,1,-1,870,07:47:13,2571,1250,FULFILLED,ARS,44520.0,9349.2,1200.0,55069.2
1000005344,637,1,-1,641,07:12:32,2898,1629,PAID,ARS,61650.0,12946.5,1200.0,75796.5
1000005345,485,1,-1,581,05:47:17,-1,2973,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
1000005346,1322,1,-1,644,15:01:09,3221,1623,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000005347,303,2,4,758,13:27:04,3037,4,REFUNDED,ARS,40500.0,8505.0,0.0,49005.0
1000005348,724,2,1,862,02:33:30,3566,1,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000005349,1086,2,1,342,08:32:34,4101,1,PAID,ARS,58200.0,12222.0,0.0,70422.0
1000005350,514,2,1,680,20:40:44,1605,1,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000005351,1475,1,-1,260,07:20:59,1458,2153,CREATED,ARS,49500.0,10395.0,900.0,60795.0
1000005352,963,1,-1,741,09:57:30,-1,4138,CANCELLED,ARS,35280.0,7408.8,1200.0,43888.8
1000005353,330,2,3,372,08:34:34,-1,3,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000005354,435,2,2,854,21:06:05,2708,2,FULFILLED,ARS,43200.0,9072.0,0.0,52272.0
1000005355,1292,1,-1,365,05:18:10,1774,3166,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1000005356,983,1,-1,698,09:39:01,3931,3065,CANCELLED,ARS,49200.0,10332.0,900.0,60432.0
1000005357,1235,1,-1,404,16:56:17,4134,1543,FULFILLED,ARS,42000.0,8820.0,900.0,51720.0
1000005358,788,2,4,509,04:04:55,1938,4,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
1000005359,786,2,4,358,11:43:38,1736,4,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000005360,1323,1,-1,379,09:46:15,4115,2125,REFUNDED,ARS,13500.0,2835.0,1200.0,17535.0
1000005361,902,2,3,752,05:18:47,3735,3,FULFILLED,ARS,24720.0,5191.2,0.0,29911.2
1000005362,1220,2,3,257,01:11:59,3088,3,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4
1000005363,1315,2,2,707,02:09:28,1553,2,REFUNDED,ARS,35100.0,7371.0,0.0,42471.0
1000005364,774,1,-1,303,13:11:11,1790,2470,FULFILLED,ARS,19440.0,4082.4,900.0,24422.4
1000005365,454,1,-1,795,09:14:36,3881,3051,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
1000005366,1309,1,-1,480,06:50:19,2976,4161,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08
1000005367,1108,1,-1,634,23:49:31,2405,1886,PAID,ARS,78750.0,16537.5,0.0,95287.5
1000005368,596,2,3,863,00:14:14,4039,3,CREATED,ARS,57870.0,12152.7,0.0,70022.7
1000005369,283,2,4,746,15:19:35,2495,4,FULFILLED,ARS,52479.0,11020.59,0.0,63499.59
1000005370,1406,1,-1,582,12:13:25,2630,2568,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
1000005371,382,1,-1,292,01:51:22,2958,2798,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
1000005372,651,2,4,407,06:47:07,2664,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000005373,1160,1,-1,428,01:14:20,1758,3173,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000005374,414,2,2,795,04:02:13,-1,2,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000005375,323,2,3,750,03:50:23,1179,3,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08
1000005376,824,1,-1,538,13:09:05,3133,3539,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0
1000005377,1340,1,-1,563,06:37:15,2120,3934,FULFILLED,ARS,64140.0,13469.4,900.0,78509.4
1000005378,40,2,3,692,04:53:17,1553,3,CANCELLED,ARS,35520.0,7459.2,0.0,42979.2
1000005379,1456,1,-1,878,05:53:32,3070,3888,REFUNDED,ARS,38808.0,8149.68,900.0,47857.68
1000005380,680,1,-1,636,23:45:22,3649,2548,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
1000005381,995,1,-1,452,21:05:38,2975,2302,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000005382,27,2,4,246,12:52:57,4045,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000005383,54,1,-1,566,20:19:13,2431,1487,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
1000005384,623,1,-1,668,12:44:33,-1,3908,CREATED,ARS,34800.0,7308.0,1200.0,43308.0
1000005385,758,2,1,646,15:41:42,3528,1,PAID,ARS,21600.0,4536.0,0.0,26136.0
1000005386,997,1,-1,632,18:49:25,2318,3549,CREATED,ARS,35280.0,7408.8,0.0,42688.8
1000005387,1433,1,-1,620,00:05:12,1605,2763,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0
1000005388,61,1,-1,848,13:00:31,1192,1456,FULFILLED,ARS,40608.0,8527.68,1200.0,50335.68
1000005389,1092,1,-1,569,12:02:37,1980,1647,FULFILLED,ARS,42525.0,8930.25,1500.0,52955.25
1000005390,250,1,-1,577,11:37:41,3312,2838,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
1000005391,1043,2,1,819,23:24:56,1108,1,FULFILLED,ARS,9720.0,2041.2,0.0,11761.2
1000005392,101,1,-1,374,10:06:29,-1,4019,FULFILLED,ARS,29160.0,6123.6,1200.0,36483.6
1000005393,719,1,-1,276,18:24:52,2208,2551,FULFILLED,ARS,14700.0,3087.0,900.0,18687.0
1000005394,544,1,-1,475,10:28:10,2971,3484,FULFILLED,ARS,12825.0,2693.25,900.0,16418.25
1000005395,1082,1,-1,352,18:29:46,1627,2332,FULFILLED,ARS,67200.0,14112.0,1500.0,82812.0
1000005396,415,1,-1,665,09:35:37,2631,2643,PAID,ARS,32400.0,6804.0,1200.0,40404.0
1000005397,1428,1,-1,473,18:49:03,1010,1282,FULFILLED,ARS,44040.0,9248.4,1200.0,54488.4
1000005398,322,2,2,731,02:46:55,-1,2,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
1000005399,124,2,3,774,11:48:42,3774,3,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000005400,272,1,-1,666,03:19:16,4009,1031,FULFILLED,ARS,75510.0,15857.1,1500.0,92867.1
1000005401,589,1,-1,789,10:21:36,2263,1614,CANCELLED,ARS,66780.0,14023.8,0.0,80803.8
1000005402,505,2,2,270,21:30:17,2586,2,FULFILLED,ARS,75150.0,15781.5,0.0,90931.5
1000005403,1124,1,-1,700,06:43:04,1608,3262,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
1000005404,965,1,-1,754,17:39:53,2093,1895,FULFILLED,ARS,65205.0,13693.05,0.0,78898.05
1000005405,320,1,-1,342,22:35:37,1222,3892,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2
1000005406,897,1,-1,792,07:06:22,1596,3665,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
1000005407,1218,2,4,273,08:28:13,2882,4,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0
1000005408,1483,2,1,803,00:21:00,3848,1,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000005409,694,1,-1,416,23:43:23,2420,2022,CANCELLED,ARS,46305.0,9724.05,1200.0,57229.05
1000005410,728,2,4,756,23:05:36,4147,4,FULFILLED,ARS,55098.0,11570.58,0.0,66668.58
1000005411,327,2,1,573,01:33:41,1609,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000005412,43,1,-1,303,19:21:15,1847,2735,FULFILLED,ARS,29700.0,6237.0,900.0,36837.0
1000005413,962,2,4,320,22:48:51,-1,4,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
1000005414,1417,2,3,391,17:48:32,4039,3,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
1000005415,634,1,-1,731,02:15:47,3053,2058,PAID,ARS,12348.0,2593.08,1500.0,16441.08
1000005416,1123,2,2,561,03:12:53,1255,2,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000005417,260,2,4,277,19:27:26,1108,4,REFUNDED,ARS,67620.0,14200.2,0.0,81820.2
1000005418,1158,1,-1,267,15:05:31,-1,2430,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000005419,616,1,-1,820,06:53:04,1085,1001,PAID,ARS,28500.0,5985.0,1200.0,35685.0
1000005420,838,2,3,876,16:30:15,2702,3,FULFILLED,ARS,53550.0,11245.5,0.0,64795.5
1000005421,1094,2,1,314,22:32:28,3729,1,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000005422,594,1,-1,276,07:17:23,3205,2807,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
1000005423,756,1,-1,856,07:12:19,3549,1325,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
1000005424,1019,2,4,834,01:47:28,3450,4,FULFILLED,ARS,40872.0,8583.12,0.0,49455.12
1000005425,618,2,1,620,14:04:21,3743,1,FULFILLED,ARS,64500.0,13545.0,0.0,78045.0
1000005426,75,2,3,415,19:29:52,1698,3,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000005427,217,2,4,577,11:08:52,1229,4,FULFILLED,ARS,29700.0,6237.0,0.0,35937.0
1000005428,1365,2,3,367,20:32:31,2657,3,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
1000005429,625,2,2,505,20:39:44,4045,2,CANCELLED,ARS,11970.0,2513.7,0.0,14483.7
1000005430,319,1,-1,476,10:03:39,1450,3153,FULFILLED,ARS,11970.0,2513.7,1500.0,15983.7
1000005431,569,1,-1,272,10:28:48,2768,3129,FULFILLED,ARS,26040.0,5468.4,1500.0,33008.4
1000005432,1469,2,4,661,09:03:52,3511,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
1000005433,1265,2,3,371,23:29:30,3989,3,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
1000005434,128,2,3,458,03:18:52,1973,3,PAID,ARS,28500.0,5985.0,0.0,34485.0
1000005435,377,2,3,512,12:13:10,1343,3,FULFILLED,ARS,57222.0,12016.62,0.0,69238.62
1000005436,1452,1,-1,867,05:30:43,2055,3874,PAID,ARS,21600.0,4536.0,900.0,27036.0
1000005437,150,1,-1,383,03:22:43,1963,2703,FULFILLED,ARS,15435.0,3241.35,1500.0,20176.35
1000005438,236,1,-1,428,06:25:50,2641,2263,FULFILLED,ARS,46305.0,9724.05,900.0,56929.05
1000005439,317,1,-1,267,21:04:13,3947,2110,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0
1000005440,879,1,-1,454,09:56:09,3119,2653,CANCELLED,ARS,29400.0,6174.0,1200.0,36774.0
1000005441,445,2,4,590,18:25:32,4151,4,PAID,ARS,25200.0,5292.0,0.0,30492.0
1000005442,924,2,3,466,04:59:18,-1,3,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
1000005443,859,1,-1,727,01:02:54,3195,2888,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
1000005444,218,2,3,344,15:34:52,1031,3,PAID,ARS,10800.0,2268.0,0.0,13068.0
1000005445,1191,2,3,282,15:47:43,3552,3,FULFILLED,ARS,21168.0,4445.28,0.0,25613.28
1000005446,522,2,2,321,00:00:32,3576,2,FULFILLED,ARS,44962.5,9442.12,0.0,54404.62
1000005447,600,1,-1,403,21:49:52,1435,3090,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000005448,577,2,3,535,10:53:07,1895,3,FULFILLED,ARS,45600.0,9576.0,0.0,55176.0
1000005449,41,2,2,338,17:08:31,3276,2,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000005450,1251,1,-1,832,20:30:22,-1,2379,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
1000005451,887,2,3,676,02:31:49,3900,3,FULFILLED,ARS,36132.0,7587.72,0.0,43719.72
1000005452,922,1,-1,729,07:58:58,3278,1684,FULFILLED,ARS,25080.0,5266.8,1200.0,31546.8
1000005453,645,2,4,538,11:09:11,2865,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000005454,1090,1,-1,422,14:35:36,3667,2592,FULFILLED,ARS,66750.0,14017.5,0.0,80767.5
1000005455,1323,2,1,350,01:09:22,-1,1,PAID,ARS,9720.0,2041.2,0.0,11761.2
1000005456,591,1,-1,326,04:13:39,1545,1091,FULFILLED,ARS,52500.0,11025.0,1500.0,65025.0
1000005457,67,1,-1,876,20:11:59,1966,3971,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0
1000005458,305,1,-1,372,18:13:25,2180,3446,FULFILLED,ARS,34800.0,7308.0,1500.0,43608.0
1000005459,67,2,1,850,10:25:33,1847,1,FULFILLED,ARS,35910.0,7541.1,0.0,43451.1
1000005460,1146,1,-1,704,00:43:04,2174,3570,REFUNDED,ARS,24000.0,5040.0,1200.0,30240.0
1000005461,264,2,3,607,15:23:38,1889,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000005462,731,1,-1,545,12:19:29,2362,3060,FULFILLED,ARS,61200.0,12852.0,900.0,74952.0
1000005463,1236,1,-1,776,07:04:50,2584,1802,FULFILLED,ARS,10260.0,2154.6,900.0,13314.6
1000005464,104,1,-1,290,06:52:18,1834,2080,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
1000005465,1164,2,1,475,12:16:16,2123,1,FULFILLED,ARS,36750.0,7717.5,0.0,44467.5
1000005466,436,1,-1,878,00:51:13,1116,2463,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
1000005467,399,1,-1,869,03:13:59,2214,3961,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000005468,931,1,-1,838,08:47:25,2100,4035,CANCELLED,ARS,47280.0,9928.8,900.0,58108.8
1000005469,1191,1,-1,452,04:18:48,1068,2761,REFUNDED,ARS,11760.0,2469.6,1200.0,15429.6
1000005470,1235,1,-1,439,22:48:51,1177,1759,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1000005471,642,1,-1,657,22:11:10,-1,4041,FULFILLED,ARS,37860.0,7950.6,900.0,46710.6
1000005472,38,1,-1,654,07:23:48,1570,1025,FULFILLED,ARS,49530.0,10401.3,900.0,60831.3
1000005473,858,1,-1,362,19:03:47,1087,3932,FULFILLED,ARS,65952.0,13849.92,0.0,79801.92
1000005474,766,1,-1,750,07:45:26,4045,2003,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000005475,88,2,4,341,04:35:06,3298,4,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
1000005476,358,1,-1,738,07:53:42,3904,2937,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000005477,879,1,-1,843,11:30:08,2730,1341,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
1000005478,516,2,2,751,13:18:34,-1,2,REFUNDED,ARS,14175.0,2976.75,0.0,17151.75
1000005479,22,1,-1,541,15:23:31,-1,3790,PAID,ARS,13500.0,2835.0,1200.0,17535.0
1000005480,376,2,1,309,11:33:39,1340,1,FULFILLED,ARS,25872.0,5433.12,0.0,31305.12
1000005481,591,2,4,828,02:17:21,3286,4,FULFILLED,ARS,32340.0,6791.4,0.0,39131.4
1000005482,549,1,-1,724,01:15:59,3590,3047,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
1000005483,783,1,-1,347,17:29:27,3070,1126,PAID,ARS,73044.0,15339.24,1200.0,89583.24
1000005484,1155,1,-1,584,04:59:25,1747,1449,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
1000005485,1472,1,-1,643,19:10:19,1126,2742,PAID,ARS,30000.0,6300.0,900.0,37200.0
1000005486,637,1,-1,332,21:19:32,-1,2721,FULFILLED,ARS,11760.0,2469.6,900.0,15129.6
1000005487,372,2,2,439,16:27:53,3420,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000005488,664,1,-1,763,04:34:24,3362,2887,FULFILLED,ARS,63180.0,13267.8,1200.0,77647.8
1000005489,164,1,-1,469,21:51:39,1176,3652,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000005490,1062,2,1,778,03:48:52,3079,1,FULFILLED,ARS,52050.0,10930.5,0.0,62980.5
1000005491,990,1,-1,417,10:35:26,3340,1922,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000005492,708,2,2,643,10:41:10,2841,2,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000005493,1117,1,-1,724,14:35:59,3082,3604,PAID,ARS,36000.0,7560.0,900.0,44460.0
1000005494,1484,1,-1,547,09:05:18,4068,1841,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000005495,732,2,1,754,06:32:18,-1,1,CANCELLED,ARS,35910.0,7541.1,0.0,43451.1
1000005496,393,1,-1,759,14:39:09,2950,2463,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
1000005497,1403,1,-1,591,13:36:04,3429,3120,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000005498,826,2,4,851,23:09:10,1549,4,CANCELLED,ARS,27825.0,5843.25,0.0,33668.25
1000005499,1034,1,-1,257,23:15:24,3323,2393,CANCELLED,ARS,44550.0,9355.5,1500.0,55405.5
1000005500,1132,2,1,481,10:36:28,1278,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000005501,985,2,1,590,11:16:49,-1,1,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000005502,665,2,1,422,22:36:50,3539,1,CANCELLED,ARS,15435.0,3241.35,0.0,18676.35
1000005503,1123,1,-1,862,11:26:10,3153,3409,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000005504,784,1,-1,395,00:53:35,3117,4073,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0
1000005505,602,2,4,742,00:02:27,1298,4,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000005506,1059,2,4,339,11:03:31,2919,4,FULFILLED,ARS,91350.0,19183.5,0.0,110533.5
1000005507,1215,1,-1,472,15:05:50,2997,4182,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
1000005508,429,2,2,352,23:34:58,3649,2,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000005509,631,2,2,585,17:32:57,-1,2,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
1000005510,372,1,-1,782,17:25:55,1053,3575,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
1000005511,32,2,4,685,19:31:00,3156,4,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000005512,277,1,-1,473,01:55:06,2095,2937,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
1000005513,243,2,3,873,09:13:14,3047,3,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000005514,693,2,2,429,11:17:43,-1,2,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000005515,1241,2,1,568,14:33:11,3648,1,FULFILLED,ARS,98775.0,20742.75,0.0,119517.75
1000005516,536,1,-1,879,13:56:00,2204,3837,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0
1000005517,1302,1,-1,444,02:05:48,1930,4112,FULFILLED,ARS,65085.0,13667.85,0.0,78752.85
1000005518,1179,2,4,767,16:46:05,3357,4,REFUNDED,ARS,25650.0,5386.5,0.0,31036.5
1000005519,444,2,2,706,07:33:53,1634,2,PAID,ARS,23520.0,4939.2,0.0,28459.2
1000005520,993,1,-1,351,03:03:17,3376,2854,FULFILLED,ARS,71280.0,14968.8,1500.0,87748.8
1000005521,939,1,-1,869,18:14:37,2270,2899,PAID,ARS,38475.0,8079.75,1200.0,47754.75
1000005522,502,1,-1,380,03:38:11,1807,1815,FULFILLED,ARS,64620.0,13570.2,1200.0,79390.2
1000005523,22,1,-1,451,05:02:33,2980,3296,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
1000005524,856,1,-1,844,12:51:50,2619,3921,FULFILLED,ARS,16500.0,3465.0,900.0,20865.0
1000005525,1436,2,2,740,13:44:01,1810,2,PAID,ARS,24348.0,5113.08,0.0,29461.08
1000005526,1335,1,-1,242,01:01:50,1869,3317,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
1000005527,856,2,1,680,10:18:07,3986,1,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
1000005528,325,1,-1,267,02:31:06,2814,2950,FULFILLED,ARS,11970.0,2513.7,1200.0,15683.7
1000005529,229,1,-1,428,04:14:30,1306,1395,CANCELLED,ARS,61020.0,12814.2,0.0,73834.2
1000005530,357,2,2,614,19:01:25,-1,2,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000005531,29,2,4,269,18:56:47,-1,4,PAID,ARS,37800.0,7938.0,0.0,45738.0
1000005532,306,2,1,665,02:28:09,3135,1,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000005533,710,1,-1,662,04:07:50,2225,3116,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000005534,11,2,3,846,21:56:01,3549,3,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
1000005535,785,1,-1,747,15:31:11,3893,1514,PAID,ARS,68685.0,14423.85,0.0,83108.85
1000005536,691,1,-1,837,14:04:29,2585,2436,FULFILLED,ARS,57450.0,12064.5,900.0,70414.5
1000005537,640,2,1,565,21:58:11,2542,1,FULFILLED,ARS,37080.0,7786.8,0.0,44866.8
1000005538,937,1,-1,504,21:20:30,1262,2741,FULFILLED,ARS,44100.0,9261.0,1500.0,54861.0
1000005539,1479,2,2,680,13:36:45,2364,2,CREATED,ARS,41700.0,8757.0,0.0,50457.0
1000005540,365,1,-1,424,16:45:51,1462,2471,FULFILLED,ARS,15750.0,3307.5,1200.0,20257.5
1000005541,719,1,-1,568,14:27:09,2884,3666,PAID,ARS,62100.0,13041.0,1500.0,76641.0
1000005542,455,1,-1,732,22:10:29,3753,1748,FULFILLED,ARS,46455.0,9755.55,1200.0,57410.55
1000005543,1347,2,3,708,15:56:55,1361,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000005544,244,1,-1,720,08:28:25,4123,3470,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000005545,1456,2,4,247,21:52:10,2803,4,CANCELLED,ARS,10584.0,2222.64,0.0,12806.64
1000005546,44,1,-1,361,14:09:07,2190,1660,FULFILLED,ARS,19440.0,4082.4,1500.0,25022.4
1000005547,993,1,-1,575,04:07:03,2728,2221,FULFILLED,ARS,30870.0,6482.7,1500.0,38852.7
1000005548,1358,2,1,714,04:11:17,3708,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000005549,1103,2,4,485,03:53:26,2223,4,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
1000005550,1147,1,-1,303,09:02:38,4017,4146,CANCELLED,ARS,45000.0,9450.0,900.0,55350.0
1000005551,882,1,-1,862,02:39:40,2332,1020,PAID,ARS,64500.0,13545.0,1200.0,79245.0
1000005552,1324,2,4,424,00:15:09,2152,4,FULFILLED,ARS,44625.0,9371.25,0.0,53996.25
1000005553,1102,1,-1,824,14:08:21,2086,1777,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000005554,547,2,3,661,01:42:24,2140,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000005555,833,2,1,314,00:22:05,1054,1,PAID,ARS,23520.0,4939.2,0.0,28459.2
1000005556,1481,1,-1,290,06:01:50,1940,3436,CANCELLED,ARS,9720.0,2041.2,1200.0,12961.2
1000005557,51,1,-1,332,09:04:16,3567,2811,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
1000005558,1234,1,-1,434,01:56:40,3612,1860,PAID,ARS,12348.0,2593.08,900.0,15841.08
1000005559,378,2,4,519,23:51:22,1036,4,CANCELLED,ARS,10800.0,2268.0,0.0,13068.0
1000005560,1210,2,1,615,10:00:09,2620,1,REFUNDED,ARS,29700.0,6237.0,0.0,35937.0
1000005561,861,1,-1,404,21:58:48,2420,2333,PAID,ARS,10800.0,2268.0,900.0,13968.0
1000005562,861,1,-1,729,10:18:45,1301,2446,FULFILLED,ARS,13230.0,2778.3,1500.0,17508.3
1000005563,389,2,4,844,15:40:07,1883,4,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0
1000005564,882,2,2,289,15:20:21,2567,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000005565,576,1,-1,402,10:54:08,1501,2292,REFUNDED,ARS,39348.0,8263.08,1200.0,48811.08
1000005566,1333,1,-1,389,07:26:42,2756,1627,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
1000005567,537,2,2,824,07:51:49,1608,2,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1000005568,825,1,-1,246,06:40:47,1425,2852,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000005569,243,2,3,559,01:27:33,2207,3,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000005570,233,2,4,437,18:23:46,2358,4,FULFILLED,ARS,89100.0,18711.0,0.0,107811.0
1000005571,384,1,-1,715,10:21:53,3552,2896,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000005572,204,2,4,876,23:31:23,2782,4,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2
1000005573,1272,1,-1,696,06:53:45,2438,2949,PAID,ARS,45000.0,9450.0,1200.0,55650.0
1000005574,1468,2,1,349,12:43:39,1729,1,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
1000005575,1326,2,3,312,15:43:07,4119,3,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000005576,141,1,-1,694,15:48:01,3113,2121,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
1000005577,746,1,-1,453,22:55:12,3039,4109,FULFILLED,ARS,44887.5,9426.38,900.0,55213.88
1000005578,1479,2,2,429,23:15:31,1015,2,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9
1000005579,328,2,3,823,08:15:12,1454,3,CANCELLED,ARS,49200.0,10332.0,0.0,59532.0
1000005580,276,1,-1,724,03:10:47,-1,2783,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
1000005581,974,2,4,597,04:20:49,-1,4,FULFILLED,ARS,51450.0,10804.5,0.0,62254.5
1000005582,653,2,2,595,21:29:30,-1,2,PAID,ARS,10800.0,2268.0,0.0,13068.0
1000005583,993,1,-1,282,10:51:50,1579,3619,FULFILLED,ARS,47520.0,9979.2,900.0,58399.2
1000005584,159,1,-1,669,15:24:47,1709,2860,REFUNDED,ARS,26400.0,5544.0,1500.0,33444.0
