id,order_id,customer_id,channel_id,store_id,product_id,order_date_id,quantity,unit_price,discount_amount,line_total
5000008145,1000006078,376,2,4,2,623,2,15000.0,600.0,29400.0
5000008146,1000006078,376,2,4,1,623,3,10800.0,3240.0,29160.0
5000008147,1000006079,402,1,-1,2,589,2,15000.0,1500.0,28500.0
5000008148,1000006079,402,1,-1,1,589,1,10800.0,216.0,10584.0
5000008149,1000006080,724,2,4,2,776,1,15000.0,0.0,15000.0
5000008150,1000006080,724,2,4,1,776,2,12600.0,1260.0,23940.0
5000008151,1000006081,1406,1,-1,2,596,1,15750.0,1575.0,14175.0
5000008152,1000006082,979,2,4,2,266,3,16500.0,990.0,48510.0
5000008153,1000006083,1307,2,4,1,409,3,12000.0,3600.0,32400.0
5000008154,1000006084,743,1,-1,1,305,2,12000.0,1200.0,22800.0
5000008155,1000006085,947,1,-1,1,596,2,12600.0,0.0,25200.0
5000008156,1000006086,443,1,-1,1,693,2,10800.0,1080.0,20520.0
5000008157,1000006087,921,2,2,2,363,2,15000.0,0.0,30000.0
5000008158,1000006087,921,2,2,2,363,3,13500.0,810.0,39690.0
5000008159,1000006088,934,2,4,2,525,1,13500.0,270.0,13230.0
5000008160,1000006089,1132,2,4,1,877,2,12600.0,2520.0,22680.0
5000008161,1000006090,52,2,2,2,622,2,15000.0,600.0,29400.0
5000008162,1000006090,52,2,2,2,622,2,15000.0,3000.0,27000.0
5000008163,1000006091,1111,1,-1,1,573,1,13200.0,264.0,12936.0
5000008164,1000006091,1111,1,-1,2,573,1,15000.0,300.0,14700.0
5000008165,1000006091,1111,1,-1,1,573,3,12000.0,720.0,35280.0
5000008166,1000006092,505,2,2,1,352,3,12000.0,3600.0,32400.0
5000008167,1000006093,1286,2,4,1,745,3,12000.0,720.0,35280.0
5000008168,1000006094,220,1,-1,2,787,3,15750.0,2362.5,44887.5
5000008169,1000006095,673,2,2,1,702,1,12000.0,240.0,11760.0
5000008170,1000006096,557,1,-1,2,801,1,13500.0,0.0,13500.0
5000008171,1000006097,797,2,4,1,830,3,12600.0,0.0,37800.0
5000008172,1000006098,596,1,-1,1,454,1,12000.0,0.0,12000.0
5000008173,1000006099,1167,1,-1,2,689,3,15000.0,900.0,44100.0
5000008174,1000006100,658,1,-1,1,424,3,12000.0,720.0,35280.0
5000008175,1000006101,518,1,-1,1,347,3,12000.0,720.0,35280.0
5000008176,1000006101,518,1,-1,2,347,2,15000.0,600.0,29400.0
5000008177,1000006102,1318,1,-1,2,334,3,15000.0,2250.0,42750.0
5000008178,1000006103,721,2,3,2,411,2,13500.0,2700.0,24300.0
5000008179,1000006104,275,1,-1,1,864,3,12000.0,3600.0,32400.0
5000008180,1000006104,275,1,-1,2,864,3,13500.0,2025.0,38475.0
5000008181,1000006105,1310,2,4,1,837,1,12000.0,600.0,11400.0
5000008182,1000006106,555,2,1,2,873,1,15750.0,0.0,15750.0
5000008183,1000006107,1020,1,-1,2,510,3,15750.0,945.0,46305.0
5000008184,1000006108,1013,1,-1,1,399,2,12000.0,1200.0,22800.0
5000008185,1000006109,415,2,2,1,747,3,12000.0,720.0,35280.0
5000008186,1000006110,1155,2,4,1,599,3,12000.0,3600.0,32400.0
5000008187,1000006111,1426,1,-1,1,258,3,12000.0,720.0,35280.0
5000008188,1000006112,1269,2,1,1,755,1,10800.0,540.0,10260.0
5000008189,1000006112,1269,2,1,1,755,2,12000.0,0.0,24000.0
5000008190,1000006113,1230,1,-1,2,487,2,15000.0,3000.0,27000.0
5000008191,1000006114,972,2,3,2,564,2,15000.0,600.0,29400.0
5000008192,1000006115,1107,1,-1,2,865,1,15750.0,787.5,14962.5
5000008193,1000006116,788,1,-1,2,486,1,15000.0,1500.0,13500.0
5000008194,1000006117,1120,1,-1,2,425,2,15000.0,0.0,30000.0
5000008195,1000006117,1120,1,-1,1,425,1,13200.0,1320.0,11880.0
5000008196,1000006118,168,1,-1,1,479,2,12000.0,480.0,23520.0
5000008197,1000006119,746,2,2,1,484,1,10800.0,540.0,10260.0
5000008198,1000006120,127,1,-1,2,681,2,15750.0,3150.0,28350.0
5000008199,1000006121,447,1,-1,2,313,3,15750.0,0.0,47250.0
5000008200,1000006122,815,1,-1,1,447,2,12000.0,0.0,24000.0
5000008201,1000006123,882,1,-1,1,588,3,12600.0,3780.0,34020.0
5000008202,1000006123,882,1,-1,1,588,3,10800.0,1620.0,30780.0
5000008203,1000006124,1213,1,-1,2,644,1,15000.0,0.0,15000.0
5000008204,1000006125,1266,1,-1,2,574,1,15750.0,315.0,15435.0
5000008205,1000006125,1266,1,-1,2,574,1,15750.0,0.0,15750.0
5000008206,1000006126,195,1,-1,2,563,1,15000.0,300.0,14700.0
5000008207,1000006127,1128,2,3,2,538,3,15000.0,4500.0,40500.0
5000008208,1000006128,661,1,-1,1,356,2,12000.0,0.0,24000.0
5000008209,1000006128,661,1,-1,1,356,3,12000.0,1800.0,34200.0
5000008210,1000006129,1054,1,-1,1,536,1,12000.0,1200.0,10800.0
5000008211,1000006129,1054,1,-1,2,536,3,15000.0,0.0,45000.0
5000008212,1000006130,887,1,-1,1,508,1,12600.0,0.0,12600.0
5000008213,1000006131,71,1,-1,2,284,2,13500.0,1350.0,25650.0
5000008214,1000006132,1303,1,-1,2,688,1,15000.0,300.0,14700.0
5000008215,1000006132,1303,1,-1,2,688,1,15000.0,0.0,15000.0
5000008216,1000006133,545,1,-1,1,380,2,12000.0,0.0,24000.0
5000008217,1000006134,613,2,2,1,760,3,10800.0,3240.0,29160.0
5000008218,1000006135,616,1,-1,2,330,2,15000.0,1500.0,28500.0
5000008219,1000006136,309,1,-1,1,521,2,10800.0,1080.0,20520.0
5000008220,1000006137,740,1,-1,2,458,2,15000.0,1500.0,28500.0
5000008221,1000006138,1281,2,1,1,714,1,12000.0,240.0,11760.0
5000008222,1000006139,347,2,3,1,420,1,12600.0,0.0,12600.0
5000008223,1000006139,347,2,3,2,420,2,16500.0,1650.0,31350.0
5000008224,1000006140,1385,1,-1,1,305,3,12000.0,1800.0,34200.0
5000008225,1000006140,1385,1,-1,1,305,1,13200.0,0.0,13200.0
5000008226,1000006141,547,2,4,1,713,2,12000.0,480.0,23520.0
5000008227,1000006142,726,1,-1,2,425,3,15000.0,900.0,44100.0
5000008228,1000006143,315,2,3,2,365,2,15000.0,3000.0,27000.0
5000008229,1000006143,315,2,3,1,365,3,12000.0,3600.0,32400.0
5000008230,1000006144,914,1,-1,1,643,3,12000.0,1800.0,34200.0
5000008231,1000006145,896,1,-1,2,822,1,15000.0,1500.0,13500.0
5000008232,1000006145,896,1,-1,2,822,3,15000.0,2250.0,42750.0
5000008233,1000006145,896,1,-1,1,822,3,12000.0,1800.0,34200.0
5000008234,1000006146,289,2,3,2,691,1,15000.0,0.0,15000.0
5000008235,1000006147,597,2,4,1,370,1,10800.0,0.0,10800.0
5000008236,1000006147,597,2,4,2,370,3,15000.0,900.0,44100.0
5000008237,1000006148,195,1,-1,2,707,1,15000.0,300.0,14700.0
5000008238,1000006148,195,1,-1,2,707,3,16500.0,0.0,49500.0
5000008239,1000006149,1129,2,4,1,841,3,12000.0,1800.0,34200.0
5000008240,1000006150,713,1,-1,2,254,3,15000.0,2250.0,42750.0
5000008241,1000006151,1158,1,-1,2,615,2,15000.0,1500.0,28500.0
5000008242,1000006151,1158,1,-1,1,615,3,12000.0,3600.0,32400.0
5000008243,1000006151,1158,1,-1,1,615,1,12000.0,0.0,12000.0
5000008244,1000006152,820,2,4,1,418,3,10800.0,648.0,31752.0
5000008245,1000006152,820,2,4,1,418,3,12000.0,3600.0,32400.0
5000008246,1000006153,425,1,-1,2,467,3,15000.0,4500.0,40500.0
5000008247,1000006154,461,1,-1,1,296,1,12000.0,0.0,12000.0
5000008248,1000006155,804,2,1,2,511,2,15000.0,1500.0,28500.0
5000008249,1000006155,804,2,1,1,511,1,10800.0,216.0,10584.0
5000008250,1000006156,83,1,-1,2,703,3,15000.0,0.0,45000.0
5000008251,1000006156,83,1,-1,1,703,3,12000.0,1800.0,34200.0
5000008252,1000006157,376,2,3,1,339,2,12000.0,1200.0,22800.0
5000008253,1000006157,376,2,3,1,339,2,12000.0,2400.0,21600.0
5000008254,1000006158,1429,1,-1,1,365,1,12000.0,0.0,12000.0
5000008255,1000006158,1429,1,-1,1,365,1,12600.0,252.0,12348.0
5000008256,1000006159,1360,1,-1,1,471,2,12000.0,2400.0,21600.0
5000008257,1000006159,1360,1,-1,2,471,2,15000.0,0.0,30000.0
5000008258,1000006159,1360,1,-1,1,471,1,12000.0,600.0,11400.0
5000008259,1000006160,900,1,-1,1,756,2,13200.0,0.0,26400.0
5000008260,1000006161,1039,1,-1,1,279,2,12000.0,1200.0,22800.0
5000008261,1000006162,1066,1,-1,1,506,3,12000.0,3600.0,32400.0
5000008262,1000006163,165,2,4,1,773,3,12000.0,720.0,35280.0
5000008263,1000006164,957,1,-1,1,706,1,12600.0,630.0,11970.0
5000008264,1000006165,1335,1,-1,2,879,3,15000.0,0.0,45000.0
5000008265,1000006165,1335,1,-1,1,879,1,12000.0,240.0,11760.0
5000008266,1000006165,1335,1,-1,2,879,3,16500.0,4950.0,44550.0
5000008267,1000006166,442,2,1,2,471,3,15750.0,0.0,47250.0
5000008268,1000006167,1443,2,1,1,343,2,12000.0,2400.0,21600.0
5000008269,1000006168,492,1,-1,1,317,3,13200.0,0.0,39600.0
5000008270,1000006169,944,1,-1,2,509,2,13500.0,0.0,27000.0
5000008271,1000006170,370,1,-1,2,742,2,13500.0,1350.0,25650.0
5000008272,1000006171,516,1,-1,2,425,1,15000.0,750.0,14250.0
5000008273,1000006172,1392,1,-1,2,302,2,16500.0,3300.0,29700.0
5000008274,1000006173,1019,2,2,1,414,3,10800.0,3240.0,29160.0
5000008275,1000006174,337,1,-1,1,374,3,12000.0,0.0,36000.0
5000008276,1000006175,387,1,-1,2,682,1,13500.0,270.0,13230.0
5000008277,1000006176,281,1,-1,1,423,2,12000.0,2400.0,21600.0
5000008278,1000006177,628,1,-1,1,717,1,12600.0,0.0,12600.0
5000008279,1000006178,952,1,-1,2,767,3,15000.0,0.0,45000.0
5000008280,1000006179,1340,1,-1,2,488,3,15000.0,2250.0,42750.0
5000008281,1000006180,1076,1,-1,1,493,3,10800.0,648.0,31752.0
5000008282,1000006180,1076,1,-1,1,493,3,12000.0,3600.0,32400.0
5000008283,1000006181,185,1,-1,2,303,1,15000.0,750.0,14250.0
5000008284,1000006181,185,1,-1,1,303,3,10800.0,0.0,32400.0
5000008285,1000006182,475,1,-1,1,870,3,13200.0,0.0,39600.0
5000008286,1000006183,154,1,-1,2,775,2,16500.0,0.0,33000.0
5000008287,1000006183,154,1,-1,1,775,1,12600.0,0.0,12600.0
5000008288,1000006184,1168,2,4,1,308,2,12000.0,2400.0,21600.0
5000008289,1000006184,1168,2,4,2,308,3,15000.0,2250.0,42750.0
5000008290,1000006184,1168,2,4,2,308,1,15000.0,300.0,14700.0
5000008291,1000006185,309,1,-1,1,873,3,10800.0,648.0,31752.0
5000008292,1000006185,309,1,-1,1,873,2,12000.0,480.0,23520.0
5000008293,1000006186,828,2,4,1,390,3,12600.0,3780.0,34020.0
5000008294,1000006187,1200,1,-1,2,323,2,15750.0,3150.0,28350.0
5000008295,1000006187,1200,1,-1,1,323,3,12000.0,0.0,36000.0
5000008296,1000006188,1286,1,-1,1,478,3,10800.0,1620.0,30780.0
5000008297,1000006188,1286,1,-1,1,478,1,12000.0,0.0,12000.0
5000008298,1000006189,659,2,1,1,273,1,12600.0,630.0,11970.0
5000008299,1000006189,659,2,1,2,273,3,15000.0,900.0,44100.0
5000008300,1000006190,430,1,-1,1,784,2,12000.0,1200.0,22800.0
5000008301,1000006191,704,1,-1,1,680,2,12000.0,1200.0,22800.0
5000008302,1000006192,1087,2,3,2,412,2,16500.0,3300.0,29700.0
5000008303,1000006193,63,1,-1,1,603,3,12000.0,0.0,36000.0
5000008304,1000006194,1388,1,-1,2,651,1,15750.0,787.5,14962.5
5000008305,1000006194,1388,1,-1,2,651,3,15000.0,2250.0,42750.0
5000008306,1000006195,987,2,1,1,251,3,10800.0,648.0,31752.0
5000008307,1000006196,311,1,-1,2,243,2,16500.0,0.0,33000.0
5000008308,1000006197,379,2,4,1,531,3,12000.0,3600.0,32400.0
5000008309,1000006198,585,1,-1,2,426,1,16500.0,1650.0,14850.0
5000008310,1000006199,877,1,-1,2,834,2,15000.0,0.0,30000.0
5000008311,1000006199,877,1,-1,1,834,3,12000.0,1800.0,34200.0
5000008312,1000006200,416,2,3,1,816,3,12000.0,3600.0,32400.0
5000008313,1000006201,173,1,-1,1,567,3,12000.0,3600.0,32400.0
5000008314,1000006202,659,1,-1,1,846,3,10800.0,648.0,31752.0
5000008315,1000006203,4,1,-1,2,666,2,15000.0,3000.0,27000.0
5000008316,1000006204,849,2,1,1,297,3,12000.0,1800.0,34200.0
5000008317,1000006205,271,2,4,1,645,2,12000.0,480.0,23520.0
5000008318,1000006206,1388,1,-1,1,789,3,13200.0,3960.0,35640.0
5000008319,1000006207,623,1,-1,2,736,1,15750.0,1575.0,14175.0
5000008320,1000006207,623,1,-1,2,736,1,15750.0,787.5,14962.5
5000008321,1000006208,1388,1,-1,2,497,1,15000.0,0.0,15000.0
5000008322,1000006208,1388,1,-1,2,497,1,16500.0,330.0,16170.0
5000008323,1000006209,1427,2,2,1,435,1,12000.0,600.0,11400.0
5000008324,1000006210,1139,2,4,2,284,2,15750.0,630.0,30870.0
5000008325,1000006211,463,1,-1,1,842,1,12600.0,252.0,12348.0
5000008326,1000006212,1430,1,-1,1,364,2,12000.0,2400.0,21600.0
5000008327,1000006213,499,1,-1,2,368,3,15750.0,945.0,46305.0
5000008328,1000006213,499,1,-1,1,368,1,12000.0,0.0,12000.0
5000008329,1000006214,67,1,-1,2,347,2,15000.0,0.0,30000.0
5000008330,1000006214,67,1,-1,1,347,1,12000.0,240.0,11760.0
5000008331,1000006215,249,1,-1,2,841,1,13500.0,270.0,13230.0
5000008332,1000006216,764,1,-1,1,578,2,12000.0,1200.0,22800.0
5000008333,1000006217,911,2,3,2,873,2,15000.0,1500.0,28500.0
5000008334,1000006217,911,2,3,2,873,1,15750.0,1575.0,14175.0
5000008335,1000006218,801,2,3,1,788,2,12600.0,504.0,24696.0
5000008336,1000006219,130,1,-1,1,699,2,12000.0,0.0,24000.0
5000008337,1000006219,130,1,-1,1,699,2,12000.0,2400.0,21600.0
5000008338,1000006219,130,1,-1,1,699,3,12000.0,3600.0,32400.0
5000008339,1000006220,1106,1,-1,2,833,2,15000.0,600.0,29400.0
5000008340,1000006221,1441,1,-1,1,315,2,12000.0,0.0,24000.0
5000008341,1000006221,1441,1,-1,1,315,3,12000.0,720.0,35280.0
5000008342,1000006221,1441,1,-1,2,315,3,15750.0,0.0,47250.0
5000008343,1000006222,364,1,-1,1,693,1,12600.0,630.0,11970.0
5000008344,1000006223,35,1,-1,1,336,1,12000.0,600.0,11400.0
5000008345,1000006224,1451,1,-1,2,700,1,15000.0,1500.0,13500.0
5000008346,1000006225,679,1,-1,1,288,3,12000.0,3600.0,32400.0
5000008347,1000006226,1084,1,-1,1,255,2,12000.0,480.0,23520.0
5000008348,1000006227,248,1,-1,1,755,3,12600.0,0.0,37800.0
5000008349,1000006228,1249,1,-1,1,699,1,12600.0,0.0,12600.0
5000008350,1000006229,4,2,1,1,396,1,12000.0,240.0,11760.0
5000008351,1000006229,4,2,1,1,396,2,12000.0,0.0,24000.0
5000008352,1000006230,1405,2,3,1,568,3,12000.0,0.0,36000.0
5000008353,1000006231,1212,2,4,1,329,3,12600.0,1890.0,35910.0
5000008354,1000006231,1212,2,4,1,329,1,12000.0,240.0,11760.0
5000008355,1000006232,962,1,-1,2,753,2,15000.0,1500.0,28500.0
5000008356,1000006233,1016,2,3,2,400,2,13500.0,0.0,27000.0
5000008357,1000006233,1016,2,3,2,400,1,13500.0,270.0,13230.0
5000008358,1000006234,1346,1,-1,1,242,2,12000.0,480.0,23520.0
5000008359,1000006235,249,1,-1,2,555,2,15000.0,0.0,30000.0
5000008360,1000006235,249,1,-1,1,555,1,10800.0,1080.0,9720.0
5000008361,1000006235,249,1,-1,1,555,2,12000.0,1200.0,22800.0
5000008362,1000006236,1301,1,-1,1,376,1,12000.0,1200.0,10800.0
5000008363,1000006236,1301,1,-1,1,376,3,12000.0,3600.0,32400.0
5000008364,1000006237,1224,2,4,1,660,3,10800.0,1620.0,30780.0
5000008365,1000006238,790,1,-1,2,757,2,15000.0,3000.0,27000.0
5000008366,1000006239,1307,1,-1,2,426,2,13500.0,0.0,27000.0
5000008367,1000006239,1307,1,-1,1,426,3,10800.0,0.0,32400.0
5000008368,1000006239,1307,1,-1,1,426,1,12000.0,1200.0,10800.0
5000008369,1000006240,56,1,-1,1,352,1,12000.0,600.0,11400.0
5000008370,1000006241,266,2,4,1,531,2,12000.0,480.0,23520.0
5000008371,1000006241,266,2,4,2,531,1,15000.0,0.0,15000.0
5000008372,1000006242,80,2,1,1,607,2,12000.0,2400.0,21600.0
5000008373,1000006243,1458,2,3,1,755,1,10800.0,540.0,10260.0
5000008374,1000006244,685,1,-1,1,299,2,10800.0,1080.0,20520.0
5000008375,1000006245,1284,2,1,1,564,1,12000.0,240.0,11760.0
5000008376,1000006246,1460,2,1,2,377,1,15750.0,787.5,14962.5
5000008377,1000006247,1024,1,-1,2,344,2,15750.0,0.0,31500.0
5000008378,1000006248,937,1,-1,2,736,1,15000.0,750.0,14250.0
5000008379,1000006249,1489,2,1,1,328,2,12600.0,2520.0,22680.0
5000008380,1000006250,1233,2,4,1,396,3,10800.0,0.0,32400.0
5000008381,1000006250,1233,2,4,1,396,3,12600.0,3780.0,34020.0
5000008382,1000006251,176,1,-1,1,824,3,12000.0,0.0,36000.0
5000008383,1000006251,176,1,-1,1,824,2,12000.0,480.0,23520.0
5000008384,1000006252,396,1,-1,1,352,2,10800.0,432.0,21168.0
5000008385,1000006252,396,1,-1,2,352,2,13500.0,540.0,26460.0
5000008386,1000006253,552,1,-1,2,751,2,13500.0,1350.0,25650.0
5000008387,1000006254,709,1,-1,1,488,2,12000.0,2400.0,21600.0
5000008388,1000006254,709,1,-1,2,488,1,15000.0,750.0,14250.0
5000008389,1000006255,1262,1,-1,2,769,2,13500.0,1350.0,25650.0
5000008390,1000006256,310,2,2,2,721,1,15000.0,300.0,14700.0
5000008391,1000006257,1258,1,-1,1,494,2,12000.0,0.0,24000.0
5000008392,1000006258,1039,2,3,2,348,3,15750.0,2362.5,44887.5
5000008393,1000006259,145,1,-1,1,645,1,10800.0,540.0,10260.0
5000008394,1000006260,928,1,-1,1,262,2,12000.0,2400.0,21600.0
5000008395,1000006260,928,1,-1,2,262,1,13500.0,1350.0,12150.0
5000008396,1000006261,1061,1,-1,1,793,3,10800.0,1620.0,30780.0
5000008397,1000006261,1061,1,-1,2,793,2,15000.0,0.0,30000.0
5000008398,1000006262,1421,2,1,2,376,3,15000.0,4500.0,40500.0
5000008399,1000006263,1219,1,-1,2,816,2,15000.0,600.0,29400.0
5000008400,1000006263,1219,1,-1,2,816,2,15000.0,1500.0,28500.0
5000008401,1000006263,1219,1,-1,1,816,1,12000.0,600.0,11400.0
5000008402,1000006264,510,1,-1,1,868,2,12000.0,480.0,23520.0
5000008403,1000006265,684,1,-1,1,731,2,12000.0,2400.0,21600.0
5000008404,1000006266,727,1,-1,1,534,3,12600.0,3780.0,34020.0
5000008405,1000006267,584,1,-1,1,621,1,12000.0,600.0,11400.0
5000008406,1000006267,584,1,-1,2,621,3,15750.0,4725.0,42525.0
5000008407,1000006268,521,1,-1,2,665,1,15000.0,1500.0,13500.0
5000008408,1000006269,475,1,-1,2,629,3,15000.0,4500.0,40500.0
5000008409,1000006269,475,1,-1,2,629,2,15000.0,600.0,29400.0
5000008410,1000006270,1472,1,-1,2,549,1,15000.0,300.0,14700.0
5000008411,1000006271,188,1,-1,1,723,2,12000.0,0.0,24000.0
5000008412,1000006271,188,1,-1,2,723,2,16500.0,0.0,33000.0
5000008413,1000006272,601,2,1,2,344,1,15000.0,300.0,14700.0
5000008414,1000006273,407,1,-1,2,837,1,15750.0,0.0,15750.0
5000008415,1000006274,210,2,2,2,622,3,16500.0,990.0,48510.0
5000008416,1000006275,1472,2,2,2,504,2,15000.0,3000.0,27000.0
5000008417,1000006276,1317,2,1,1,668,2,12000.0,2400.0,21600.0
5000008418,1000006277,1450,1,-1,1,573,2,10800.0,1080.0,20520.0
5000008419,1000006278,724,1,-1,2,818,2,15000.0,1500.0,28500.0
5000008420,1000006279,942,1,-1,2,622,3,15000.0,4500.0,40500.0
5000008421,1000006280,226,1,-1,1,289,1,12000.0,600.0,11400.0
5000008422,1000006281,675,2,2,2,877,3,13500.0,0.0,40500.0
5000008423,1000006281,675,2,2,2,877,1,15000.0,300.0,14700.0
5000008424,1000006281,675,2,2,1,877,1,12000.0,240.0,11760.0
5000008425,1000006282,1366,1,-1,2,659,2,15000.0,600.0,29400.0
5000008426,1000006283,1464,1,-1,1,554,1,12000.0,0.0,12000.0
5000008427,1000006283,1464,1,-1,1,554,1,12000.0,240.0,11760.0
5000008428,1000006284,1317,2,2,1,736,2,12000.0,0.0,24000.0
5000008429,1000006285,321,1,-1,2,562,2,15000.0,3000.0,27000.0
5000008430,1000006286,288,2,3,1,741,2,12000.0,2400.0,21600.0
5000008431,1000006287,839,1,-1,2,286,1,15000.0,1500.0,13500.0
5000008432,1000006288,63,2,4,1,256,1,13200.0,660.0,12540.0
5000008433,1000006288,63,2,4,2,256,2,15000.0,1500.0,28500.0
5000008434,1000006288,63,2,4,2,256,1,15000.0,1500.0,13500.0
5000008435,1000006289,74,1,-1,1,270,2,12000.0,2400.0,21600.0
5000008436,1000006290,1359,1,-1,1,413,1,13200.0,264.0,12936.0
5000008437,1000006291,735,1,-1,1,782,3,10800.0,1620.0,30780.0
5000008438,1000006292,583,2,2,1,578,3,12000.0,1800.0,34200.0
5000008439,1000006293,403,1,-1,2,276,1,15000.0,300.0,14700.0
5000008440,1000006294,144,2,4,1,505,2,10800.0,2160.0,19440.0
5000008441,1000006294,144,2,4,1,505,3,12000.0,1800.0,34200.0
5000008442,1000006295,724,2,4,1,370,3,12600.0,1890.0,35910.0
5000008443,1000006296,508,1,-1,1,345,2,12000.0,0.0,24000.0
5000008444,1000006297,1476,1,-1,2,663,1,15000.0,0.0,15000.0
5000008445,1000006298,1069,1,-1,2,312,2,15750.0,1575.0,29925.0
5000008446,1000006299,92,1,-1,1,748,3,13200.0,0.0,39600.0
5000008447,1000006300,376,1,-1,1,312,3,12600.0,3780.0,34020.0
5000008448,1000006301,251,2,4,2,598,3,15000.0,0.0,45000.0
5000008449,1000006302,665,1,-1,2,522,2,15000.0,1500.0,28500.0
5000008450,1000006303,4,2,1,1,575,1,12000.0,0.0,12000.0
5000008451,1000006303,4,2,1,2,575,1,15750.0,787.5,14962.5
5000008452,1000006303,4,2,1,2,575,1,13500.0,675.0,12825.0
5000008453,1000006304,225,1,-1,1,722,3,10800.0,3240.0,29160.0
5000008454,1000006304,225,1,-1,1,722,3,12000.0,3600.0,32400.0
5000008455,1000006305,1083,2,1,1,716,2,12600.0,1260.0,23940.0
5000008456,1000006306,111,1,-1,1,556,2,12600.0,1260.0,23940.0
5000008457,1000006307,1491,2,2,1,437,3,13200.0,0.0,39600.0
5000008458,1000006308,1340,1,-1,2,271,3,15000.0,2250.0,42750.0
5000008459,1000006309,597,1,-1,1,706,1,10800.0,0.0,10800.0
5000008460,1000006310,873,1,-1,1,540,1,12000.0,240.0,11760.0
5000008461,1000006311,1021,2,1,2,328,3,16500.0,4950.0,44550.0
5000008462,1000006312,456,1,-1,1,643,2,12000.0,2400.0,21600.0
5000008463,1000006312,456,1,-1,1,643,2,10800.0,2160.0,19440.0
5000008464,1000006313,413,2,3,1,637,2,13200.0,1320.0,25080.0
5000008465,1000006314,748,2,3,2,308,3,15000.0,4500.0,40500.0
5000008466,1000006314,748,2,3,1,308,3,13200.0,792.0,38808.0
5000008467,1000006315,1310,2,1,2,401,1,15000.0,1500.0,13500.0
5000008468,1000006316,1271,1,-1,2,305,1,15000.0,750.0,14250.0
5000008469,1000006317,964,1,-1,1,512,1,12600.0,0.0,12600.0
5000008470,1000006318,1178,1,-1,2,580,1,13500.0,0.0,13500.0
5000008471,1000006318,1178,1,-1,1,580,2,12000.0,1200.0,22800.0
5000008472,1000006319,292,1,-1,1,741,2,13200.0,528.0,25872.0
5000008473,1000006320,1034,2,4,2,658,2,15000.0,600.0,29400.0
5000008474,1000006320,1034,2,4,1,658,3,12600.0,0.0,37800.0
5000008475,1000006321,494,1,-1,1,563,3,12000.0,1800.0,34200.0
5000008476,1000006321,494,1,-1,2,563,1,13500.0,0.0,13500.0
5000008477,1000006322,1025,1,-1,1,587,2,13200.0,528.0,25872.0
5000008478,1000006323,1045,2,2,2,821,1,15000.0,300.0,14700.0
5000008479,1000006324,700,1,-1,1,717,1,12600.0,1260.0,11340.0
5000008480,1000006325,1194,1,-1,1,412,1,12000.0,1200.0,10800.0
5000008481,1000006326,449,1,-1,1,751,3,12000.0,3600.0,32400.0
5000008482,1000006326,449,1,-1,1,751,1,12000.0,240.0,11760.0
5000008483,1000006326,449,1,-1,1,751,2,10800.0,1080.0,20520.0
5000008484,1000006327,220,2,4,2,512,1,13500.0,270.0,13230.0
5000008485,1000006327,220,2,4,2,512,3,13500.0,4050.0,36450.0
5000008486,1000006328,1152,1,-1,2,870,2,13500.0,1350.0,25650.0
5000008487,1000006328,1152,1,-1,2,870,3,15750.0,945.0,46305.0
5000008488,1000006328,1152,1,-1,1,870,3,12600.0,3780.0,34020.0
5000008489,1000006329,417,2,3,1,373,3,12000.0,720.0,35280.0
5000008490,1000006329,417,2,3,1,373,1,12000.0,240.0,11760.0
5000008491,1000006330,231,2,3,2,727,2,15000.0,600.0,29400.0
5000008492,1000006331,142,1,-1,2,271,3,15000.0,4500.0,40500.0
5000008493,1000006332,867,1,-1,1,410,2,12600.0,504.0,24696.0
5000008494,1000006333,1011,1,-1,2,662,1,15000.0,1500.0,13500.0
5000008495,1000006334,1363,1,-1,2,614,1,15000.0,0.0,15000.0
5000008496,1000006335,1027,2,3,1,703,3,12000.0,1800.0,34200.0
5000008497,1000006335,1027,2,3,1,703,3,12000.0,720.0,35280.0
5000008498,1000006336,135,1,-1,1,782,2,12000.0,1200.0,22800.0
5000008499,1000006337,582,1,-1,2,681,1,13500.0,0.0,13500.0
5000008500,1000006338,525,1,-1,2,512,2,13500.0,1350.0,25650.0
5000008501,1000006339,463,2,3,2,741,3,15000.0,0.0,45000.0
5000008502,1000006339,463,2,3,2,741,1,15750.0,1575.0,14175.0
5000008503,1000006340,1127,1,-1,1,563,3,10800.0,648.0,31752.0
5000008504,1000006341,1263,1,-1,1,649,2,12000.0,2400.0,21600.0
5000008505,1000006342,294,1,-1,1,671,3,13200.0,3960.0,35640.0
5000008506,1000006342,294,1,-1,1,671,3,12600.0,3780.0,34020.0
5000008507,1000006343,594,2,3,2,677,1,15000.0,750.0,14250.0
5000008508,1000006343,594,2,3,2,677,3,15000.0,2250.0,42750.0
5000008509,1000006344,195,2,2,1,257,3,10800.0,0.0,32400.0
5000008510,1000006344,195,2,2,2,257,2,15000.0,1500.0,28500.0
5000008511,1000006345,649,2,1,2,274,1,15000.0,300.0,14700.0
5000008512,1000006346,1043,1,-1,1,546,1,12000.0,240.0,11760.0
5000008513,1000006346,1043,1,-1,2,546,1,15000.0,1500.0,13500.0
5000008514,1000006347,932,1,-1,2,822,1,15000.0,0.0,15000.0
5000008515,1000006347,932,1,-1,1,822,3,13200.0,1980.0,37620.0
5000008516,1000006348,444,1,-1,2,736,1,15000.0,750.0,14250.0
