id,customer_id,shipping_address_id,channel_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number,dias_de_entrega
9000006602,666,2,2,PICKUP,279.0,19:32:56,280.0,19:32:56,,1.0
9000006603,778,1934,1,Correo Argentino,504.0,10:20:41,507.0,10:20:41,TRK-2I4RA2FK59,3.0
9000006604,1457,1548,1,Correo Argentino,505.0,08:15:17,508.0,08:15:17,TRK-OOJWZDUZJ5,3.0
9000006605,932,2794,1,Correo Argentino,398.0,15:41:52,404.0,15:41:52,TRK-16DGTDLMN9,6.0
9000006606,478,3294,1,Correo Argentino,506.0,03:12:03,508.0,03:12:03,TRK-HFU7URU8UB,2.0
9000006607,1480,2158,1,Correo Argentino,853.0,19:50:51,857.0,19:50:51,TRK-987UTMEC48,4.0
9000006608,994,3341,1,Correo Argentino,714.0,15:23:10,716.0,15:23:10,TRK-1B6BOEO6B3,2.0
9000006609,165,1,2,PICKUP,559.0,17:32:59,560.0,17:32:59,,1.0
9000006610,1126,2203,1,Correo Argentino,587.0,01:00:38,592.0,01:00:38,TRK-GEBE0AVJ5A,5.0
9000006611,445,3407,1,Correo Argentino,429.0,14:14:41,431.0,14:14:41,TRK-Q5VO356FQ6,2.0
9000006612,321,3145,1,Correo Argentino,395.0,11:49:38,400.0,11:49:38,TRK-C7U9K2EYYL,5.0
9000006613,975,1154,1,Correo Argentino,813.0,03:55:28,819.0,03:55:28,TRK-7MZ8X4NYQ7,6.0
9000006614,916,4,2,PICKUP,442.0,16:48:20,443.0,16:48:20,,1.0
9000006615,814,1383,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006616,1227,3,2,PICKUP,770.0,08:02:35,771.0,08:02:35,,1.0
9000006617,528,1,2,PICKUP,283.0,01:00:26,284.0,01:00:26,,1.0
9000006618,809,1,2,PICKUP,589.0,22:45:57,590.0,22:45:57,,1.0
9000006619,1105,1,2,PICKUP,781.0,02:01:55,782.0,02:01:55,,1.0
9000006620,261,2786,1,Correo Argentino,728.0,17:59:23,732.0,17:59:23,TRK-FHHA2CWHRI,4.0
9000006621,751,2,2,PICKUP,378.0,17:04:58,379.0,17:04:58,,1.0
9000006622,648,3,2,PICKUP,,00:00:00,,00:00:00,,
9000006623,118,3,2,PICKUP,828.0,08:55:08,829.0,08:55:08,,1.0
9000006624,100,2664,1,Correo Argentino,596.0,05:20:24,599.0,05:20:24,TRK-254PTZZV8C,3.0
9000006625,780,2270,1,Correo Argentino,831.0,01:21:01,836.0,01:21:01,TRK-WDNPSE97FF,5.0
9000006626,91,4,2,PICKUP,254.0,04:37:14,255.0,04:37:14,,1.0
9000006627,1355,1,2,PICKUP,679.0,21:10:32,680.0,21:10:32,,1.0
9000006628,279,4021,1,Correo Argentino,300.0,13:10:13,302.0,13:10:13,TRK-AAFN2Y8KB2,2.0
9000006629,651,3814,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006630,1359,3570,1,Correo Argentino,314.0,17:08:50,318.0,17:08:50,TRK-14VXEVC66L,4.0
9000006631,589,1307,1,Correo Argentino,430.0,05:07:34,433.0,05:07:34,TRK-5L4LLEUJ15,3.0
9000006632,1489,1,2,PICKUP,860.0,14:48:49,861.0,14:48:49,,1.0
9000006633,776,1,2,PICKUP,498.0,23:15:04,499.0,23:15:04,,1.0
9000006634,257,3528,1,Correo Argentino,643.0,06:49:53,648.0,06:49:53,TRK-EFCF5P8H0Y,5.0
9000006635,252,2903,1,Correo Argentino,866.0,20:04:49,868.0,20:04:49,TRK-RYRSJBYJXN,2.0
9000006636,1036,2227,1,Correo Argentino,669.0,20:47:27,672.0,20:47:27,TRK-9NQNW8XZDA,3.0
9000006637,456,3537,1,Correo Argentino,610.0,19:21:20,614.0,19:21:20,TRK-QYOTPGOCT7,4.0
9000006638,707,2359,1,Correo Argentino,733.0,09:03:34,738.0,09:03:34,TRK-L599S9QCK3,5.0
9000006639,548,1504,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006640,575,3723,1,Correo Argentino,600.0,18:15:26,603.0,18:15:26,TRK-F5G334OP7H,3.0
9000006641,970,1333,1,Correo Argentino,269.0,05:24:46,272.0,05:24:46,TRK-IBCS7IB36Q,3.0
9000006642,1310,1280,1,Correo Argentino,818.0,23:48:49,820.0,23:48:49,TRK-7MH2089GJV,2.0
9000006643,135,2319,1,Correo Argentino,819.0,20:56:31,821.0,20:56:31,TRK-5U892IWRCU,2.0
9000006644,814,3395,1,Correo Argentino,851.0,01:07:08,854.0,01:07:08,TRK-ZAFUULI79X,3.0
9000006645,248,2458,1,Correo Argentino,565.0,22:40:21,570.0,22:40:21,TRK-OW8ERKF6Z3,5.0
9000006646,966,1415,1,Correo Argentino,362.0,22:39:12,365.0,22:39:12,TRK-742PX4OROK,3.0
9000006647,380,3083,1,Correo Argentino,495.0,08:21:53,497.0,08:21:53,TRK-ZACCWGSG1L,2.0
9000006648,1144,3822,1,Correo Argentino,260.0,00:39:31,264.0,00:39:31,TRK-66G3C6JCLB,4.0
9000006649,487,3,2,PICKUP,817.0,01:54:14,818.0,01:54:14,,1.0
9000006650,903,3,2,PICKUP,,00:00:00,,00:00:00,,
9000006651,1383,2648,1,Correo Argentino,842.0,17:45:58,845.0,17:45:58,TRK-T5HW1ODOJK,3.0
9000006652,1292,1818,1,Correo Argentino,729.0,07:07:07,731.0,07:07:07,TRK-4317GHXTBI,2.0
9000006653,190,2958,1,Correo Argentino,482.0,17:39:44,484.0,17:39:44,TRK-L9ESAM98AM,2.0
9000006654,159,4,2,PICKUP,625.0,16:34:19,626.0,16:34:19,,1.0
9000006655,1229,1012,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006656,886,3337,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006657,271,2,2,PICKUP,588.0,10:06:35,589.0,10:06:35,,1.0
9000006658,143,1470,1,Correo Argentino,666.0,17:05:23,669.0,17:05:23,TRK-BH7M4IUB9Q,3.0
9000006659,1043,1,2,PICKUP,808.0,05:53:18,809.0,05:53:18,,1.0
9000006660,432,3,2,PICKUP,817.0,09:18:22,818.0,09:18:22,,1.0
9000006661,521,2650,1,Correo Argentino,481.0,07:50:05,487.0,07:50:05,TRK-H49KTUV7NU,6.0
9000006662,1159,3251,1,Correo Argentino,308.0,00:49:50,312.0,00:49:50,TRK-VMT3UZTVTA,4.0
9000006663,668,2,2,PICKUP,244.0,03:54:00,245.0,03:54:00,,1.0
9000006664,789,3684,1,Correo Argentino,641.0,22:51:48,648.0,22:51:48,TRK-6ABZTIP6T1,7.0
9000006665,1315,3064,1,Correo Argentino,711.0,12:29:03,717.0,12:29:03,TRK-E5X2VO8OIR,6.0
9000006666,760,3,2,PICKUP,772.0,17:49:17,773.0,17:49:17,,1.0
9000006667,419,4,2,PICKUP,,00:00:00,,00:00:00,,
9000006668,1231,1,2,PICKUP,465.0,17:19:24,466.0,17:19:24,,1.0
9000006669,1222,3,2,PICKUP,299.0,20:34:40,300.0,20:34:40,,1.0
9000006670,1480,3569,1,Correo Argentino,450.0,00:16:09,455.0,00:16:09,TRK-OT80XJCHXT,5.0
9000006671,1476,3,2,PICKUP,,00:00:00,,00:00:00,,
9000006672,873,3577,1,Correo Argentino,724.0,05:08:34,727.0,05:08:34,TRK-UXGVEGETGP,3.0
9000006673,201,3,2,PICKUP,469.0,17:12:22,470.0,17:12:22,,1.0
9000006674,301,2,2,PICKUP,325.0,21:27:37,326.0,21:27:37,,1.0
9000006675,1413,2,2,PICKUP,349.0,07:44:20,350.0,07:44:20,,1.0
9000006676,881,1,2,PICKUP,316.0,06:27:43,317.0,06:27:43,,1.0
9000006677,606,3969,1,Correo Argentino,445.0,20:11:09,448.0,20:11:09,TRK-Y6V9L8DHJU,3.0
9000006678,649,4165,1,Correo Argentino,858.0,21:46:37,860.0,21:46:37,TRK-9TQ6DS6ATW,2.0
9000006679,286,4,2,PICKUP,529.0,07:38:53,530.0,07:38:53,,1.0
9000006680,318,3028,1,Correo Argentino,880.0,17:55:05,885.0,17:55:05,TRK-D5AIKPIPLB,5.0
9000006681,1143,1,2,PICKUP,732.0,11:19:02,733.0,11:19:02,,1.0
9000006682,1228,2,2,PICKUP,435.0,03:06:17,436.0,03:06:17,,1.0
9000006683,948,3554,1,Correo Argentino,469.0,18:43:42,474.0,18:43:42,TRK-B83HRJWCGS,5.0
9000006684,1078,1992,1,Correo Argentino,584.0,07:58:12,588.0,07:58:12,TRK-6CNQ75YA0S,4.0
9000006685,400,2,2,PICKUP,547.0,11:33:47,548.0,11:33:47,,1.0
9000006686,942,3,2,PICKUP,,00:00:00,,00:00:00,,
9000006687,518,3480,1,Correo Argentino,818.0,18:02:37,820.0,18:02:37,TRK-8XTNTJ2XRH,2.0
9000006688,815,4,2,PICKUP,383.0,05:35:50,384.0,05:35:50,,1.0
9000006689,743,3429,1,Correo Argentino,276.0,22:13:25,281.0,22:13:25,TRK-426SYMI62F,5.0
9000006690,736,3,2,PICKUP,272.0,02:01:27,273.0,02:01:27,,1.0
9000006691,445,4,2,PICKUP,436.0,19:01:25,437.0,19:01:25,,1.0
9000006692,557,2,2,PICKUP,606.0,19:12:36,607.0,19:12:36,,1.0
9000006693,141,4100,1,Correo Argentino,840.0,03:58:01,844.0,03:58:01,TRK-1GBFY9GSZ1,4.0
9000006694,174,1,2,PICKUP,697.0,16:16:26,698.0,16:16:26,,1.0
9000006695,958,3983,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006696,990,2787,1,Correo Argentino,729.0,20:45:47,731.0,20:45:47,TRK-F3PPPFNROA,2.0
9000006697,1137,1580,1,Correo Argentino,442.0,22:37:12,445.0,22:37:12,TRK-Y044S1LDE2,3.0
9000006698,402,3837,1,Correo Argentino,510.0,02:54:16,515.0,02:54:16,TRK-XE2FAZ0HX5,5.0
9000006699,1143,2,2,PICKUP,,00:00:00,,00:00:00,,
9000006700,547,4,2,PICKUP,376.0,00:27:45,377.0,00:27:45,,1.0
9000006701,22,2,2,PICKUP,526.0,14:37:12,527.0,14:37:12,,1.0
9000006702,1222,2809,1,Correo Argentino,433.0,09:21:22,435.0,09:21:22,TRK-ZJPLBHL1US,2.0
9000006703,340,2381,1,Correo Argentino,277.0,11:57:21,281.0,11:57:21,TRK-X4CBRX5H3H,4.0
9000006704,243,3601,1,Correo Argentino,309.0,14:44:23,311.0,14:44:23,TRK-WSGBLQ143W,2.0
9000006705,28,2351,1,Correo Argentino,813.0,12:51:59,817.0,12:51:59,TRK-MLNLSUYEP9,4.0
9000006706,158,4,2,PICKUP,577.0,00:26:13,578.0,00:26:13,,1.0
9000006707,238,3,2,PICKUP,267.0,19:44:20,268.0,19:44:20,,1.0
9000006708,1410,4,2,PICKUP,,00:00:00,,00:00:00,,
9000006709,343,2466,1,Correo Argentino,723.0,14:57:37,726.0,14:57:37,TRK-NTQ09TCGXV,3.0
9000006710,1252,1909,1,Correo Argentino,479.0,12:31:51,484.0,12:31:51,TRK-DMT0TX5FNT,5.0
9000006711,1347,2123,1,Correo Argentino,415.0,13:44:52,420.0,13:44:52,TRK-0N53P1PFUP,5.0
9000006712,765,2365,1,Correo Argentino,673.0,02:01:44,678.0,02:01:44,TRK-EIVHPM1M2L,5.0
9000006713,841,3869,1,Correo Argentino,813.0,03:26:27,817.0,03:26:27,TRK-QDG4FVFG2S,4.0
9000006714,1487,2195,1,Correo Argentino,635.0,14:01:29,638.0,14:01:29,TRK-IX2N6AARHN,3.0
9000006715,837,3465,1,Correo Argentino,681.0,07:09:31,685.0,07:09:31,TRK-4HL8FE3YD9,4.0
9000006716,184,2,2,PICKUP,282.0,21:45:49,283.0,21:45:49,,1.0
9000006717,1166,1,2,PICKUP,526.0,11:59:54,527.0,11:59:54,,1.0
9000006718,997,2531,1,Correo Argentino,529.0,14:26:53,535.0,14:26:53,TRK-382MDIBV83,6.0
9000006719,1034,1360,1,Correo Argentino,630.0,23:07:01,635.0,23:07:01,TRK-KIQB6LCZ61,5.0
9000006720,398,3663,1,Correo Argentino,465.0,10:06:53,470.0,10:06:53,TRK-XSSXOSCCX1,5.0
9000006721,162,1,2,PICKUP,279.0,08:30:57,280.0,08:30:57,,1.0
9000006722,501,2,2,PICKUP,462.0,14:00:31,463.0,14:00:31,,1.0
9000006723,794,1066,1,Correo Argentino,705.0,15:59:20,708.0,15:59:20,TRK-J3I6Y7CKFU,3.0
9000006724,8,3543,1,Correo Argentino,557.0,11:19:15,561.0,11:19:15,TRK-4E84WEPK8E,4.0
9000006725,176,1991,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006726,52,2354,1,Correo Argentino,371.0,23:27:23,376.0,23:27:23,TRK-8RIZFTC52H,5.0
9000006727,451,2513,1,Correo Argentino,678.0,04:51:57,680.0,04:51:57,TRK-STDFKMYG0E,2.0
9000006728,913,4,2,PICKUP,507.0,06:30:26,508.0,06:30:26,,1.0
9000006729,1425,2696,1,Correo Argentino,458.0,21:45:48,462.0,21:45:48,TRK-G0T4YBSP4Y,4.0
9000006730,1163,1356,1,Correo Argentino,838.0,06:39:31,843.0,06:39:31,TRK-UUBSPKV2L1,5.0
9000006731,1199,3010,1,Correo Argentino,299.0,21:27:49,303.0,21:27:49,TRK-R0ZK20BCUA,4.0
9000006732,1433,2712,1,Correo Argentino,320.0,13:29:28,322.0,13:29:28,TRK-S2YTOB88JV,2.0
9000006733,1321,1773,1,Correo Argentino,417.0,18:00:42,420.0,18:00:42,TRK-I4FRVM27TH,3.0
9000006734,713,1591,1,Correo Argentino,776.0,07:30:24,779.0,07:30:24,TRK-AK7P3MXLLM,3.0
9000006735,1331,2762,1,Correo Argentino,661.0,12:35:47,665.0,12:35:47,TRK-86ANKMM71Q,4.0
9000006736,979,4,2,PICKUP,421.0,22:35:02,422.0,22:35:02,,1.0
9000006737,820,3376,1,Correo Argentino,844.0,23:48:10,850.0,23:48:10,TRK-MPNHUW85XP,6.0
9000006738,1267,3061,1,Correo Argentino,767.0,09:11:30,771.0,09:11:30,TRK-8SQSIOL8GB,4.0
9000006739,184,3,2,PICKUP,818.0,02:49:24,819.0,02:49:24,,1.0
9000006740,486,3783,1,Correo Argentino,635.0,00:39:47,641.0,00:39:47,TRK-8BCK952DCI,6.0
9000006741,417,2476,1,Correo Argentino,537.0,12:52:09,542.0,12:52:09,TRK-4W1DUJXP8Z,5.0
9000006742,982,1533,1,Correo Argentino,380.0,20:40:43,384.0,20:40:43,TRK-WW0Z2CYX3U,4.0
9000006743,1491,2,2,PICKUP,,00:00:00,,00:00:00,,
9000006744,45,1793,1,Correo Argentino,274.0,15:41:45,281.0,15:41:45,TRK-6WZELI4QB9,7.0
9000006745,535,3903,1,Correo Argentino,751.0,23:14:09,756.0,23:14:09,TRK-HSAW4GHAQ5,5.0
9000006746,177,3029,1,Correo Argentino,373.0,06:27:10,375.0,06:27:10,TRK-4RKKV23ET3,2.0
9000006747,1229,4,2,PICKUP,803.0,14:17:25,804.0,14:17:25,,1.0
9000006748,1317,1407,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006749,737,3279,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006750,158,1723,1,Correo Argentino,313.0,14:28:40,318.0,14:28:40,TRK-G8FUG9YTSY,5.0
9000006751,915,3,2,PICKUP,447.0,22:25:58,448.0,22:25:58,,1.0
9000006752,281,1118,1,Correo Argentino,638.0,06:30:51,643.0,06:30:51,TRK-2M6Q8H9SPC,5.0
9000006753,403,4101,1,Correo Argentino,661.0,21:25:04,663.0,21:25:04,TRK-WV9WIA1KDP,2.0
9000006754,955,2966,1,Correo Argentino,803.0,10:41:44,808.0,10:41:44,TRK-MLWJQ4CFPD,5.0
9000006755,991,1208,1,Correo Argentino,407.0,02:54:54,412.0,02:54:54,TRK-8ASSA0D1WL,5.0
9000006756,1128,2,2,PICKUP,859.0,01:04:31,860.0,01:04:31,,1.0
9000006757,1399,4,2,PICKUP,338.0,20:07:37,339.0,20:07:37,,1.0
9000006758,1366,4,2,PICKUP,632.0,20:59:05,633.0,20:59:05,,1.0
9000006759,654,2240,1,Correo Argentino,446.0,14:01:29,448.0,14:01:29,TRK-ZB01PFZYSU,2.0
9000006760,791,1927,1,Correo Argentino,432.0,20:00:11,437.0,20:00:11,TRK-CYLRORFD81,5.0
9000006761,246,3,2,PICKUP,822.0,20:55:42,823.0,20:55:42,,1.0
9000006762,997,2,2,PICKUP,582.0,01:49:09,583.0,01:49:09,,1.0
9000006763,122,4191,1,Correo Argentino,653.0,23:05:43,657.0,23:05:43,TRK-0XD5880F5N,4.0
9000006764,522,4,2,PICKUP,707.0,10:00:08,708.0,10:00:08,,1.0
9000006765,978,3648,1,Correo Argentino,500.0,19:51:25,502.0,19:51:25,TRK-NWTS9PT6VX,2.0
9000006766,1380,3726,1,Correo Argentino,779.0,04:01:45,783.0,04:01:45,TRK-4FYS4IT0QW,4.0
9000006767,731,1,2,PICKUP,675.0,16:11:32,676.0,16:11:32,,1.0
9000006768,406,2079,1,Correo Argentino,726.0,05:30:39,728.0,05:30:39,TRK-AOOIN7AQP9,2.0
9000006769,254,1,2,PICKUP,266.0,03:57:39,267.0,03:57:39,,1.0
9000006770,412,3948,1,Correo Argentino,261.0,00:08:25,265.0,00:08:25,TRK-SRQAA06IOU,4.0
9000006771,1233,3233,1,Correo Argentino,588.0,13:51:40,591.0,13:51:40,TRK-0R8QA9IR6Y,3.0
9000006772,335,2,2,PICKUP,295.0,07:26:10,296.0,07:26:10,,1.0
9000006773,867,2,1,Correo Argentino,727.0,07:25:50,730.0,07:25:50,TRK-71XKQR999E,3.0
9000006774,155,1929,1,Correo Argentino,589.0,08:03:46,593.0,08:03:46,TRK-J9NYPU4KT4,4.0
9000006775,168,2,2,PICKUP,522.0,09:58:29,523.0,09:58:29,,1.0
9000006776,1405,3407,1,Correo Argentino,266.0,10:34:33,270.0,10:34:33,TRK-OS1A3RKP58,4.0
9000006777,1255,1642,1,Correo Argentino,569.0,01:12:35,574.0,01:12:35,TRK-4U2K9PLTJS,5.0
9000006778,66,1189,1,Correo Argentino,705.0,04:16:35,709.0,04:16:35,TRK-YJ2XEQLO3M,4.0
9000006779,228,2,2,PICKUP,,00:00:00,,00:00:00,,
9000006780,1191,2,2,PICKUP,366.0,12:50:06,367.0,12:50:06,,1.0
9000006781,549,3,2,PICKUP,548.0,09:47:59,549.0,09:47:59,,1.0
9000006782,384,2850,1,Correo Argentino,702.0,21:02:03,706.0,21:02:03,TRK-QHY5IYESY3,4.0
9000006783,565,1,2,PICKUP,433.0,13:24:05,434.0,13:24:05,,1.0
9000006784,1398,3,2,PICKUP,840.0,09:43:03,841.0,09:43:03,,1.0
9000006785,492,2,2,PICKUP,624.0,17:16:02,625.0,17:16:02,,1.0
9000006786,1459,3,2,PICKUP,588.0,22:53:45,589.0,22:53:45,,1.0
9000006787,972,4,2,PICKUP,342.0,15:55:38,343.0,15:55:38,,1.0
9000006788,965,4,2,PICKUP,686.0,04:04:03,687.0,04:04:03,,1.0
9000006789,1161,4,2,PICKUP,631.0,01:22:22,632.0,01:22:22,,1.0
9000006790,1258,4104,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006791,322,2961,1,Correo Argentino,416.0,23:06:31,421.0,23:06:31,TRK-NST6VKTV0G,5.0
9000006792,1023,3,2,PICKUP,741.0,05:33:49,742.0,05:33:49,,1.0
9000006793,653,1,2,PICKUP,524.0,13:26:45,525.0,13:26:45,,1.0
9000006794,282,4,2,PICKUP,531.0,17:01:02,532.0,17:01:02,,1.0
9000006795,1400,1249,1,Correo Argentino,788.0,14:16:30,792.0,14:16:30,TRK-N6Q9BG8FYR,4.0
9000006796,727,4,2,PICKUP,732.0,08:33:05,733.0,08:33:05,,1.0
9000006797,1238,1557,1,Correo Argentino,483.0,15:09:25,487.0,15:09:25,TRK-MJ7Z2AE3O7,4.0
9000006798,769,1456,1,Correo Argentino,639.0,01:07:23,641.0,01:07:23,TRK-VUU8UCLZ3B,2.0
9000006799,16,1,2,PICKUP,760.0,05:32:24,761.0,05:32:24,,1.0
9000006800,1116,2408,1,Correo Argentino,717.0,01:00:03,722.0,01:00:03,TRK-D8SA9Q7V4G,5.0
9000006801,118,1,2,PICKUP,512.0,14:19:29,513.0,14:19:29,,1.0
9000006802,339,2586,1,Correo Argentino,860.0,05:28:38,863.0,05:28:38,TRK-05M70LZEXE,3.0
9000006803,1296,1863,1,Correo Argentino,437.0,13:11:29,439.0,13:11:29,TRK-VOR2XL5ZP2,2.0
9000006804,1477,2,2,PICKUP,314.0,02:15:27,315.0,02:15:27,,1.0
9000006805,418,1781,1,Correo Argentino,567.0,11:18:49,572.0,11:18:49,TRK-0RQR4VCGZ7,5.0
9000006806,682,2,2,PICKUP,359.0,04:42:04,360.0,04:42:04,,1.0
9000006807,1076,4167,1,Correo Argentino,327.0,21:38:00,330.0,21:38:00,TRK-SQ7OZ46YL1,3.0
9000006808,222,2009,1,Correo Argentino,826.0,07:54:16,830.0,07:54:16,TRK-AI745KJDYG,4.0
9000006809,810,1017,1,Correo Argentino,829.0,11:48:20,833.0,11:48:20,TRK-9MXKFT5X05,4.0
9000006810,1311,1982,1,Correo Argentino,853.0,06:38:55,857.0,06:38:55,TRK-6PJ0UF2LC6,4.0
9000006811,767,1602,1,Correo Argentino,870.0,01:03:53,872.0,01:03:53,TRK-TJD9V0TOHJ,2.0
9000006812,1094,1970,1,Correo Argentino,380.0,08:58:17,385.0,08:58:17,TRK-3NSD85CSK5,5.0
9000006813,608,4,2,PICKUP,,00:00:00,,00:00:00,,
9000006814,193,1,2,PICKUP,284.0,10:53:12,285.0,10:53:12,,1.0
9000006815,1313,1840,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006816,1128,2,2,PICKUP,809.0,11:57:42,810.0,11:57:42,,1.0
9000006817,161,4,2,PICKUP,703.0,01:46:25,704.0,01:46:25,,1.0
9000006818,311,2,2,PICKUP,828.0,06:07:26,829.0,06:07:26,,1.0
9000006819,768,1902,1,Correo Argentino,806.0,19:46:40,808.0,19:46:40,TRK-5RDKU8WECM,2.0
9000006820,1363,3694,1,Correo Argentino,345.0,15:54:53,347.0,15:54:53,TRK-0CY9N7UVDK,2.0
9000006821,362,1,2,PICKUP,346.0,23:40:59,347.0,23:40:59,,1.0
9000006822,311,4,2,PICKUP,352.0,23:20:07,353.0,23:20:07,,1.0
9000006823,1108,1164,1,Correo Argentino,521.0,08:17:17,528.0,08:17:17,TRK-WOH0N3QL4V,7.0
9000006824,1048,1737,1,Correo Argentino,380.0,20:30:25,386.0,20:30:25,TRK-AONLGR83UR,6.0
9000006825,983,1,2,PICKUP,,00:00:00,,00:00:00,,
9000006826,1240,3612,1,Correo Argentino,443.0,18:50:40,445.0,18:50:40,TRK-RW65NH720Q,2.0
9000006827,773,1,2,PICKUP,264.0,13:15:07,265.0,13:15:07,,1.0
9000006828,871,3,2,PICKUP,745.0,10:56:51,746.0,10:56:51,,1.0
9000006829,245,2347,1,Correo Argentino,517.0,04:34:47,521.0,04:34:47,TRK-1BEWJEGMA4,4.0
9000006830,1355,1418,1,Correo Argentino,356.0,08:50:11,358.0,08:50:11,TRK-YBOT78Y8IM,2.0
9000006831,518,3452,1,Correo Argentino,567.0,14:27:17,572.0,14:27:17,TRK-FLJN14QIYS,5.0
9000006832,116,2691,1,Correo Argentino,441.0,10:52:13,446.0,10:52:13,TRK-EQPJQQ7XYS,5.0
9000006833,902,2317,1,Correo Argentino,481.0,11:10:23,483.0,11:10:23,TRK-Q2SRZ0827R,2.0
9000006834,1302,1,2,PICKUP,677.0,06:26:23,678.0,06:26:23,,1.0
9000006835,565,3010,1,Correo Argentino,246.0,12:05:28,251.0,12:05:28,TRK-BW2LRWUGUK,5.0
9000006836,235,1474,1,Correo Argentino,620.0,07:38:23,625.0,07:38:23,TRK-JSJMQL4U7V,5.0
9000006837,606,2,2,PICKUP,496.0,09:40:33,497.0,09:40:33,,1.0
9000006838,467,1,2,PICKUP,811.0,23:27:28,812.0,23:27:28,,1.0
9000006839,19,3568,1,Correo Argentino,585.0,01:31:58,587.0,01:31:58,TRK-9TN0TOVFT6,2.0
9000006840,1456,1028,1,Correo Argentino,444.0,20:46:43,448.0,20:46:43,TRK-V25UXYCTHM,4.0
9000006841,321,3497,1,Correo Argentino,615.0,08:51:41,618.0,08:51:41,TRK-A87Z1ZBHDL,3.0
9000006842,656,3,2,PICKUP,816.0,19:45:52,817.0,19:45:52,,1.0
9000006843,1209,1273,1,Correo Argentino,873.0,11:47:16,878.0,11:47:16,TRK-DUZIQG2PTJ,5.0
9000006844,1198,1,2,PICKUP,310.0,09:17:32,311.0,09:17:32,,1.0
9000006845,466,3799,1,Correo Argentino,622.0,15:27:19,626.0,15:27:19,TRK-F2RRE05Q61,4.0
9000006846,128,3971,1,Correo Argentino,831.0,12:17:38,835.0,12:17:38,TRK-AXIIMEV9WE,4.0
9000006847,1252,1745,1,Correo Argentino,491.0,07:37:16,495.0,07:37:16,TRK-YUVWG2OSDP,4.0
9000006848,86,2263,1,Correo Argentino,773.0,06:52:43,778.0,06:52:43,TRK-HKHST96BEL,5.0
9000006849,312,3951,1,Correo Argentino,259.0,15:04:33,261.0,15:04:33,TRK-M9G32CXUV5,2.0
9000006850,360,4,2,PICKUP,807.0,06:46:00,808.0,06:46:00,,1.0
9000006851,823,1591,1,Correo Argentino,496.0,08:02:53,499.0,08:02:53,TRK-SAQEPPBUPH,3.0
9000006852,1332,3126,1,Correo Argentino,,00:00:00,,00:00:00,,
9000006853,1388,1610,1,Correo Argentino,669.0,05:57:30,672.0,05:57:30,TRK-ZBBY84EFE5,3.0
9000006854,39,4,2,PICKUP,286.0,00:17:53,287.0,00:17:53,,1.0
9000006855,192,3094,1,Correo Argentino,493.0,22:30:29,498.0,22:30:29,TRK-1H8IF2BIUN,5.0
9000006856,980,1217,1,Correo Argentino,255.0,15:04:14,261.0,15:04:14,TRK-PYD5YWY9OD,6.0
9000006857,492,4010,1,Correo Argentino,865.0,13:35:10,869.0,13:35:10,TRK-I47VMQ9DH3,4.0
9000006858,356,2120,1,Correo Argentino,529.0,16:03:47,533.0,16:03:47,TRK-9JZW0H3BFW,4.0
9000006859,1101,1925,1,Correo Argentino,243.0,20:11:48,245.0,20:11:48,TRK-6I3X59X4IB,2.0
9000006860,1081,3671,1,Correo Argentino,500.0,03:57:00,503.0,03:57:00,TRK-A8AD9DZHJL,3.0
9000006861,1448,1011,1,Correo Argentino,773.0,20:46:37,776.0,20:46:37,TRK-NI85X1N8QN,3.0
9000006862,1216,3,2,PICKUP,620.0,18:55:04,621.0,18:55:04,,1.0
9000006863,731,2821,1,Correo Argentino,385.0,19:30:41,390.0,19:30:41,TRK-YMOWSJGYJH,5.0
9000006864,522,1824,1,Correo Argentino,792.0,00:53:54,794.0,00:53:54,TRK-ZNZXR0MUNY,2.0
9000006865,96,1662,1,Correo Argentino,842.0,23:03:43,845.0,23:03:43,TRK-4U9K81LAOH,3.0
9000006866,831,4,2,PICKUP,675.0,00:33:48,676.0,00:33:48,,1.0
9000006867,1222,1980,1,Correo Argentino,638.0,23:57:49,643.0,23:57:49,TRK-ELZVLDU2FK,5.0
9000006868,1216,4,2,PICKUP,314.0,21:02:39,315.0,21:02:39,,1.0
9000006869,1384,1115,1,Correo Argentino,268.0,14:32:25,273.0,14:32:25,TRK-9OV3IQA1OO,5.0
9000006870,660,2598,1,Correo Argentino,552.0,05:55:38,557.0,05:55:38,TRK-SDTLWZXFUA,5.0
9000006871,61,2,2,PICKUP,832.0,12:42:00,833.0,12:42:00,,1.0
9000006872,489,2389,1,Correo Argentino,329.0,10:15:56,334.0,10:15:56,TRK-UWHU77C4PX,5.0
9000006873,89,1,2,PICKUP,503.0,11:36:38,504.0,11:36:38,,1.0
