id,customer_id,billing_address_id,channel_id,store_id,method,status_payment,amount,paid_at_date_id,paid_at_time,transaction_ref
7000007011,1065,3659,1,-1,CARD,PAID,14268.0,856.0,21:28:27,TX-BEN3UCUPU5YO
7000007012,1464,2454,2,2,CASH,FAILED,76665.6,,00:00:00,
7000007013,663,3923,1,-1,CARD,PAID,19350.0,326.0,00:25:26,TX-L2HBZA66NSVU
7000007014,208,3157,2,2,CASH,PAID,26789.4,608.0,01:27:35,TX-GGHZZ9UFNG0B
7000007015,45,3855,1,-1,GATEWAY,PAID,17172.0,578.0,22:58:04,TX-EIUO2G16CATY
7000007016,136,2540,1,-1,GATEWAY,PAID,54261.0,343.0,08:07:57,TX-LBJW02XN9FDG
7000007017,178,1975,2,1,CASH,PAID,76992.3,346.0,08:39:49,TX-YDIT9R9Q8NZF
7000007018,1346,3437,2,2,TRANSFER,PAID,56047.2,816.0,15:56:08,TX-AAD2FD5XSEGV
7000007019,1330,3166,1,-1,CARD,PAID,78393.24,500.0,22:17:30,TX-68OAYJ2FGTFY
7000007020,317,-1,1,-1,CARD,PAID,18742.5,802.0,16:13:13,TX-DSD3U6TU9OB6
7000007021,348,2027,1,-1,GATEWAY,PAID,34170.0,512.0,05:34:40,TX-OU889FG2EKMY
7000007022,456,4089,2,2,TRANSFER,PAID,76121.1,502.0,13:20:59,TX-H8AI3DARCRBE
7000007023,1282,2272,1,-1,GATEWAY,PAID,59234.1,843.0,02:07:57,TX-X5Y8KTBSY52Y
7000007024,270,4194,2,1,TRANSFER,PAID,12806.64,258.0,04:42:39,TX-ENWUPIATPOOS
7000007025,1080,3054,1,-1,CARD,PAID,26136.0,598.0,15:32:44,TX-IISYYBBQ8Z1P
7000007026,1500,2400,2,1,TRANSFER,PAID,44104.5,376.0,20:58:40,TX-R6IBDJANZWJD
7000007027,353,2643,1,-1,CARD,PAID,43888.8,253.0,15:05:08,TX-QIQI6BLXKK3P
7000007028,701,1086,1,-1,CARD,PAID,105044.7,245.0,08:13:36,TX-M2L4LKNQKXPE
7000007029,409,2839,2,4,CARD,PAID,32670.0,544.0,03:07:10,TX-72KCBJXY1ZYV
7000007030,1377,3955,1,-1,CARD,PAID,74407.5,319.0,09:29:04,TX-MOM59HRXEG15
7000007031,240,4171,2,3,CARD,PAID,17968.5,643.0,03:47:53,TX-LDMRAKI5AJUC
7000007032,75,3318,1,-1,CARD,PAID,27036.0,542.0,20:27:22,TX-EQ27I5I8LN6J
7000007033,1008,2441,1,-1,GATEWAY,PAID,14568.0,750.0,17:01:17,TX-PU32S4Y7J98T
7000007034,1066,2242,1,-1,CARD,PAID,12961.2,292.0,00:31:14,TX-PP15FEK7BO09
7000007035,474,3287,2,2,CASH,PAID,17242.5,509.0,07:12:43,TX-Q48L0M7PBTIP
7000007036,198,2508,1,-1,CARD,PAID,37200.0,295.0,22:47:57,TX-28SB0UM0AZAI
7000007037,561,3460,1,-1,CARD,PAID,64253.1,697.0,00:23:21,TX-41IU7TFN8U8R
7000007038,1162,3614,1,-1,CARD,PAID,74316.75,810.0,06:35:10,TX-0MMCXGA70S5U
7000007039,1015,2669,1,-1,CARD,PAID,73500.0,801.0,19:11:39,TX-ZJ8JKVE1A9LH
7000007040,823,-1,2,3,TRANSFER,PAID,34485.0,411.0,22:34:53,TX-5ZPEA06IOJZW
7000007041,1321,1051,2,2,CASH,PAID,48736.38,690.0,09:29:20,TX-68469TWE16NN
7000007042,1114,2208,1,-1,CARD,PAID,38443.8,495.0,16:19:31,TX-NZX0Q1XDJQWO
7000007043,419,3775,1,-1,GATEWAY,PAID,27336.0,421.0,19:24:36,TX-DM6CI3AECTKL
7000007044,1377,-1,2,1,CARD,FAILED,51727.5,,00:00:00,
7000007045,919,1758,1,-1,CARD,PAID,54450.0,273.0,18:57:54,TX-0VG6JKDYD3G8
7000007046,399,3828,1,-1,CARD,PAID,15720.0,428.0,13:47:00,TX-SK2CZXQLBFOQ
7000007047,412,2899,1,-1,GATEWAY,REFUNDED,15683.7,728.0,05:14:15,TX-QDW49WQ2CLHB
7000007048,326,3055,1,-1,GATEWAY,PAID,15720.0,505.0,03:05:40,TX-7VUDJMSLW4AU
7000007049,876,2878,2,2,TRANSFER,PAID,36300.0,674.0,09:33:03,TX-7BDG8SGSSGR9
7000007050,1233,3565,2,2,CARD,REFUNDED,29403.0,521.0,07:00:50,TX-GENUE64GMCV5
7000007051,346,-1,1,-1,CARD,FAILED,55650.0,,00:00:00,
7000007052,255,1732,1,-1,CARD,PAID,41382.0,523.0,19:26:26,TX-MOFDPEDBLKDU
7000007053,1074,2913,1,-1,CARD,PAID,30782.16,244.0,06:38:12,TX-ZV0OLL7A9RGC
7000007054,1259,1549,1,-1,CARD,PAID,30249.6,268.0,00:17:35,TX-X1RHJ8D2WJ4N
7000007055,95,1678,2,4,CARD,PAID,32670.0,679.0,15:45:57,TX-JWVHJN01PVT3
7000007056,498,4052,2,4,CASH,PAID,18104.62,849.0,00:00:36,TX-56GAJHQA4TZ9
7000007057,214,2236,1,-1,CARD,PAID,110653.05,521.0,10:46:21,TX-XBIVRPF28TCK
7000007058,346,3933,2,2,TRANSFER,PAID,26644.2,249.0,22:20:33,TX-TAPBG8VM321O
7000007059,1205,2243,1,-1,CARD,PENDING,47019.15,,00:00:00,
7000007060,1398,3117,1,-1,CARD,PAID,38552.7,834.0,01:18:30,TX-3HDAKHN6FHPL
7000007061,437,-1,1,-1,GATEWAY,PAID,48457.68,753.0,11:16:49,TX-RXTD117YJT6J
7000007062,1265,3804,2,1,CARD,PAID,28967.4,860.0,04:17:08,TX-WBH5NN9AKAQG
7000007063,12,2985,2,1,CARD,PAID,34303.5,314.0,10:07:08,TX-6OCU23F412O4
7000007064,500,2097,1,-1,CARD,PAID,43044.3,786.0,21:42:32,TX-8KF28C5IFDTT
7000007065,946,3127,1,-1,CARD,PAID,100018.2,572.0,15:32:11,TX-45OSNG0WB383
7000007066,1415,3484,2,2,CARD,PAID,32670.0,523.0,09:31:12,TX-GDAS2OUGIXTA
7000007067,468,1759,1,-1,GATEWAY,PAID,51727.5,381.0,06:24:56,TX-TX3D8MB86T5P
7000007068,1236,3064,1,-1,GATEWAY,PAID,42282.0,673.0,03:20:38,TX-D1RPHQYQHS2Y
7000007069,583,3562,1,-1,CARD,PAID,78456.0,297.0,06:41:59,TX-LGRH2XYNUWU2
7000007070,113,1034,1,-1,CARD,PAID,110100.0,449.0,00:09:50,TX-6SV7JXKIQLDH
7000007071,266,3689,1,-1,GATEWAY,PAID,34150.8,678.0,10:55:05,TX-GZU2NKJO1GPB
7000007072,1253,-1,1,-1,GATEWAY,REFUNDED,30056.4,414.0,03:39:53,TX-RB4DAPSZIXPR
7000007073,477,3595,2,1,CARD,PAID,14483.7,365.0,11:12:57,TX-DDX34NIFI4DA
7000007074,180,1759,1,-1,CARD,PAID,48271.5,393.0,02:35:32,TX-AQ7ICFTIO2JB
7000007075,1012,-1,1,-1,GATEWAY,PAID,72592.5,505.0,12:24:39,TX-SHTN1BOIB32S
7000007076,492,2384,2,4,CARD,PENDING,27588.0,,00:00:00,
7000007077,488,2757,2,3,CASH,PAID,17151.75,841.0,04:49:08,TX-9NWMYVWEXVWM
7000007078,529,1423,2,2,CARD,PAID,43560.0,282.0,20:11:19,TX-7ZN0RSASAU35
7000007079,956,-1,1,-1,GATEWAY,PAID,75034.2,406.0,08:15:14,TX-10RNWJTSW0LH
7000007080,1377,4084,2,1,CARD,PAID,15972.0,313.0,05:58:09,TX-DD6V6GNIJH6D
7000007081,905,3280,1,-1,CARD,PAID,52627.5,402.0,07:35:18,TX-QOKVMCDJP490
7000007082,1468,2502,2,2,TRANSFER,PAID,111259.5,246.0,21:05:05,TX-ECSUWQY7Y0UT
7000007083,646,4005,2,2,CARD,PAID,29040.0,825.0,12:15:51,TX-Y2S4134A1LWP
7000007084,634,3320,1,-1,CARD,PAID,73863.0,754.0,09:37:06,TX-R7UIGP756E00
7000007085,1075,1118,1,-1,GATEWAY,PAID,44460.0,574.0,07:05:36,TX-VDY7RO92XIPI
7000007086,1026,3430,1,-1,CARD,PAID,18150.0,510.0,07:10:05,TX-97U9HZ0PN0CM
7000007087,1226,3730,1,-1,CARD,PAID,40704.0,328.0,15:36:39,TX-J5WIBZBLLIMV
7000007088,1224,2109,1,-1,GATEWAY,PAID,41130.0,582.0,11:35:08,TX-YAER56D0W33K
7000007089,407,3891,2,2,CASH,PAID,14520.0,446.0,12:58:15,TX-78PGZOFQ3U05
7000007090,971,1744,1,-1,GATEWAY,PAID,16141.08,775.0,15:55:05,TX-NIVUZGFTCQU1
7000007091,398,2712,1,-1,CARD,PAID,18987.0,476.0,17:25:58,TX-QYCMQJTJCXIE
7000007092,724,2233,2,2,CARD,PAID,31036.5,477.0,14:02:15,TX-IXTJKQAVZFQS
7000007093,1204,2688,1,-1,GATEWAY,PAID,63962.7,251.0,01:12:41,TX-M8J9GW0P4SRG
7000007094,49,2662,1,-1,CARD,FAILED,16335.0,,00:00:00,
7000007095,818,1024,1,-1,CARD,PAID,56511.6,683.0,05:11:58,TX-9WCJJ27YQTHP
7000007096,1457,-1,2,1,CASH,PAID,30492.0,482.0,20:17:10,TX-3NVVSE5TVU3Y
7000007097,206,1771,1,-1,GATEWAY,PAID,44460.0,714.0,22:24:13,TX-Z9OH00XY467E
7000007098,483,1497,1,-1,GATEWAY,PENDING,58672.5,,00:00:00,
7000007099,31,-1,1,-1,CARD,PAID,13068.0,863.0,18:00:38,TX-AFWJ41R9C48G
7000007100,110,2518,1,-1,GATEWAY,PAID,54450.0,678.0,17:09:32,TX-8QMX4MRLMV2U
7000007101,447,3990,1,-1,CARD,PAID,44460.0,746.0,15:26:02,TX-QOSJU4XCW40M
7000007102,264,-1,2,2,CARD,PAID,46554.75,578.0,09:17:15,TX-RJO32ZC8UVB7
7000007103,1187,1642,2,4,CASH,PAID,13794.0,272.0,16:25:03,TX-KM6TOITKBJ0J
7000007104,134,1840,1,-1,CARD,PAID,43888.8,410.0,19:12:34,TX-G7C8WM22RAM6
7000007105,1412,1132,1,-1,GATEWAY,PAID,16073.4,880.0,17:38:35,TX-BOF4DN66AZRI
7000007106,1209,2269,1,-1,CARD,PAID,20765.7,847.0,04:52:02,TX-Z9FWNA2O7BOU
7000007107,621,3088,2,4,CASH,PAID,84796.8,695.0,22:26:22,TX-1NJZXKKCGLEE
7000007108,1348,1580,1,-1,CARD,PAID,58191.0,764.0,07:59:15,TX-7N5FC4UXZDCO
7000007109,383,1080,2,3,CARD,FAILED,27442.8,,00:00:00,
7000007110,230,3698,2,4,CASH,PAID,74669.1,276.0,22:16:22,TX-KID4C0Q8HMNV
7000007111,1420,2219,1,-1,CARD,PAID,44760.0,386.0,02:07:53,TX-WTCR4SC92L0N
7000007112,1180,1143,1,-1,GATEWAY,PAID,27636.0,729.0,00:59:05,TX-47KD7PK6Z4KC
7000007113,1338,2335,1,-1,CARD,PAID,35685.0,692.0,14:17:44,TX-TJHMAJ7P1A69
7000007114,168,-1,2,2,CARD,PAID,54450.0,763.0,11:33:09,TX-18IPI6YXQ7IJ
7000007115,1465,2375,2,4,CASH,PAID,13794.0,486.0,06:58:14,TX-7YCLESR57IQO
7000007116,832,4025,1,-1,CARD,PAID,30540.0,824.0,02:31:58,TX-BPZB58KUMDA2
7000007117,569,-1,1,-1,GATEWAY,PAID,38443.8,637.0,03:24:20,TX-8LICA8E8DS4X
7000007118,845,3818,2,4,CARD,PAID,39204.0,721.0,02:46:03,TX-46T84YLZBTJP
7000007119,961,3331,1,-1,GATEWAY,PAID,32236.5,590.0,23:27:00,TX-B707VNO0XEFT
7000007120,1383,2594,2,3,TRANSFER,PAID,28749.6,666.0,19:20:56,TX-R15FO9UAO8MK
7000007121,1211,-1,2,1,CASH,PAID,34485.0,783.0,11:02:09,TX-9VXJMCN5TIZ1
7000007122,316,2908,1,-1,GATEWAY,PAID,91294.5,837.0,11:53:15,TX-T0DEDDDZQWVI
7000007123,1067,1608,1,-1,GATEWAY,FAILED,54333.6,,00:00:00,
7000007124,916,-1,2,3,CARD,PAID,57172.5,492.0,00:33:24,TX-BCTRYW5LUXBW
7000007125,1125,1604,2,3,TRANSFER,PAID,54450.0,303.0,22:13:36,TX-6C3BXP5TN7TF
7000007126,1120,-1,2,4,CARD,PAID,78843.6,766.0,14:46:10,TX-MCO9BS82029G
7000007127,1130,3012,1,-1,GATEWAY,PAID,42282.0,313.0,14:43:43,TX-G6BLVERXXDZ3
7000007128,1426,2352,1,-1,GATEWAY,PAID,40104.0,874.0,20:07:20,TX-1CCZWTT8KK7W
7000007129,101,2248,2,1,CASH,REFUNDED,54450.0,490.0,15:27:07,TX-TN98GWBGBTSY
7000007130,1233,3990,2,2,CASH,PAID,23522.4,312.0,12:51:10,TX-TJCHCIVIZZWC
7000007131,441,2527,1,-1,GATEWAY,PAID,39315.0,355.0,01:44:23,TX-VGXLASI87E3V
7000007132,1424,2346,1,-1,GATEWAY,FAILED,40031.4,,00:00:00,
7000007133,357,1572,2,1,CARD,PAID,13068.0,399.0,20:44:15,TX-VU6RWE2CS166
7000007134,875,3961,2,4,CASH,PAID,50529.6,619.0,14:31:42,TX-NZ9BS386NU1J
7000007135,405,2756,1,-1,CARD,REFUNDED,59840.55,820.0,04:21:03,TX-QTAFJN5TNBTW
7000007136,32,2947,2,2,CARD,PAID,19565.7,693.0,22:11:23,TX-4CW1YDW5IQUA
7000007137,229,-1,1,-1,CARD,PAID,50205.0,641.0,10:58:22,TX-GMJLBRNOU9Q2
7000007138,140,3917,1,-1,GATEWAY,PAID,14621.4,711.0,01:01:44,TX-E4GJNGFLWM4S
7000007139,1271,2035,1,-1,GATEWAY,REFUNDED,26513.28,542.0,03:09:48,TX-LTELFLYF6P82
7000007140,297,1719,2,1,TRANSFER,PAID,81675.0,658.0,10:17:37,TX-QK0UF29I0PIA
7000007141,171,2343,1,-1,GATEWAY,PAID,35685.0,599.0,08:09:01,TX-QWI3JFKIT691
7000007142,1022,1356,1,-1,GATEWAY,REFUNDED,32236.5,539.0,18:11:11,TX-W6AD0I1DBOB9
7000007143,425,3412,2,1,CASH,PAID,16335.0,484.0,19:23:30,TX-FAUBJBTABMWL
7000007144,250,2840,1,-1,CARD,PAID,60124.5,477.0,12:04:08,TX-GB0PTI7A7916
7000007145,1472,2403,2,1,CARD,PAID,17787.0,605.0,09:26:28,TX-H1IDKJYG0SW6
7000007146,1294,2431,2,1,CARD,PAID,92746.5,818.0,14:41:09,TX-STYTMASD5F3S
7000007147,364,3314,2,4,CASH,PAID,49821.75,371.0,03:50:14,TX-QHNVZECE43RF
7000007148,669,3076,2,2,CASH,PAID,26136.0,813.0,10:00:39,TX-4O3TBSZW9DIY
7000007149,439,1528,2,3,CARD,PAID,51727.5,797.0,10:14:35,TX-GHZS6FZEZ859
7000007150,887,4100,2,1,CASH,PAID,34485.0,593.0,02:49:59,TX-090B34W6VXG9
7000007151,1377,2983,2,2,CASH,PAID,151316.55,809.0,04:55:47,TX-BKYC27IXW5Z6
7000007152,390,2029,1,-1,GATEWAY,PAID,40704.0,855.0,07:43:38,TX-9KD5JD4DXH0V
7000007153,1374,1288,2,4,CARD,PAID,43560.0,819.0,06:17:43,TX-3PS6QISKUHWL
7000007154,751,1560,1,-1,CARD,PAID,55513.88,858.0,10:08:20,TX-0L2ZYARCQASP
7000007155,906,3152,1,-1,CARD,PAID,27588.0,498.0,17:26:36,TX-7VO0E26SD3SW
7000007156,1041,4138,2,4,CARD,PAID,94743.0,876.0,17:30:50,TX-NWJ2GHRDVQVZ
7000007157,94,-1,2,4,CARD,PAID,95832.0,515.0,11:37:34,TX-WZIWMA945VYE
7000007158,1224,3811,2,2,CARD,PAID,54450.0,843.0,05:10:45,TX-FE441AVTNQCK
7000007159,1026,1393,1,-1,CARD,PAID,52627.5,515.0,05:15:05,TX-NOO49UNUDJHJ
7000007160,223,-1,2,4,CASH,PAID,19565.7,538.0,07:42:09,TX-SJ4TYV1UAOQX
7000007161,1030,-1,1,-1,CARD,PAID,14994.0,416.0,05:47:49,TX-N1SK6EBPQ8R4
7000007162,1458,2023,2,2,CARD,PAID,13068.0,749.0,08:37:39,TX-4VB75PMRSH3U
7000007163,1180,1881,2,2,CARD,PAID,55571.67,259.0,22:44:09,TX-FRO47F3C8NL5
7000007164,1498,3315,1,-1,GATEWAY,PAID,30303.0,538.0,05:48:44,TX-HZRZJW1EA3DA
7000007165,771,-1,1,-1,CARD,REFUNDED,19866.75,510.0,22:02:12,TX-KM01SEUEK0NZ
7000007166,414,3433,1,-1,GATEWAY,PAID,33570.0,409.0,09:25:47,TX-WZIIMF6ILPEA
7000007167,705,2905,2,2,CASH,PAID,77609.4,648.0,10:20:29,TX-PVW45T2GIXO3
7000007168,1282,1925,1,-1,GATEWAY,PAID,45738.0,618.0,06:20:05,TX-RIFTNP8HIUU6
7000007169,713,3758,1,-1,GATEWAY,PAID,14994.0,863.0,10:19:04,TX-98R4I2ACY3UX
7000007170,737,3171,1,-1,CARD,PAID,62610.0,701.0,13:12:00,TX-R1VY9RTN1CSG
7000007171,1337,2755,2,3,CARD,PAID,27588.0,633.0,06:26:04,TX-T5QRHF36OMRN
7000007172,1060,1247,1,-1,CARD,PAID,58072.5,800.0,09:24:01,TX-E7ZGE2VOGTSY
7000007173,1100,2021,2,1,CARD,PAID,35283.6,621.0,04:54:27,TX-ZWU8Y0I2IXZH
7000007174,719,2541,1,-1,GATEWAY,PAID,44651.1,608.0,19:16:36,TX-UKSJARS6V4J1
7000007175,1450,2376,1,-1,GATEWAY,PAID,73500.0,610.0,20:56:00,TX-5E45BZ78OU0V
7000007176,176,3731,1,-1,CARD,PAID,28459.2,490.0,13:10:30,TX-ZYNULNN153I4
7000007177,756,2487,1,-1,CARD,PAID,12961.2,705.0,16:59:48,TX-72S20IZFSVBQ
7000007178,1246,1553,2,1,CASH,PAID,50048.62,527.0,14:27:27,TX-BKKQTGIZ1WS2
7000007179,383,3431,1,-1,CARD,REFUNDED,140836.5,665.0,00:04:05,TX-SSI1VPNJ658W
7000007180,1463,3232,2,2,TRANSFER,REFUNDED,49005.0,641.0,02:49:48,TX-9BQ96ET2KM6S
7000007181,1177,3442,1,-1,CARD,PAID,57455.4,302.0,03:03:19,TX-7OUDC9CIL6IL
7000007182,321,1804,2,1,TRANSFER,PAID,12414.6,742.0,22:49:55,TX-9P0KKX83DUQJ
7000007183,130,3316,2,1,CARD,PAID,78262.8,443.0,06:07:04,TX-YO2QHNLZN02C
7000007184,1083,1687,2,3,TRANSFER,PAID,13068.0,296.0,09:24:07,TX-5QDKOR1ALKJD
7000007185,1161,1253,1,-1,CARD,PAID,29223.6,629.0,15:34:37,TX-MDYVIWCPZJ17
7000007186,785,1946,2,2,CASH,FAILED,50529.6,,00:00:00,
7000007187,487,3557,1,-1,CARD,PAID,30240.0,242.0,18:01:27,TX-RS80BOCN9I5W
7000007188,306,2817,1,-1,CARD,PAID,37800.0,601.0,18:37:17,TX-5RHUKREJSIZ1
7000007189,1062,-1,2,4,CARD,PAID,29040.0,428.0,21:03:29,TX-CFZNSA826U8K
7000007190,1356,-1,2,1,CASH,PAID,39204.0,386.0,06:25:29,TX-74QE2YZSRC7L
7000007191,709,-1,1,-1,GATEWAY,PAID,60795.0,568.0,23:50:29,TX-2A2EKCWEDU6V
7000007192,524,2778,1,-1,CARD,PAID,49416.0,720.0,08:33:43,TX-C3DLTBRA16XS
7000007193,1063,2509,2,1,CASH,PAID,63162.0,567.0,06:38:36,TX-OVQQKEQ1CSQ3
7000007194,1149,1442,1,-1,GATEWAY,PAID,13706.64,275.0,03:51:16,TX-VXBPQPOMOYSV
7000007195,552,1099,2,4,CASH,PAID,26136.0,420.0,09:34:29,TX-OGBM57QQDG5W
7000007196,1011,-1,2,3,CASH,PAID,18150.0,490.0,01:02:38,TX-T28GJTM4BIKV
7000007197,896,3058,1,-1,GATEWAY,PAID,83238.0,771.0,14:37:52,TX-0GOJ58XAIUSE
7000007198,762,4069,1,-1,GATEWAY,PAID,71380.08,526.0,09:57:57,TX-YHK0TBGJWUY1
7000007199,812,3067,2,3,CARD,PAID,73126.35,619.0,10:38:44,TX-WJN72BQ5PO4A
7000007200,785,1288,1,-1,CARD,PAID,58072.5,351.0,01:20:07,TX-BE9T8L9NSIFP
7000007201,1088,1602,2,4,CARD,PAID,16335.0,630.0,14:36:08,TX-H63SM2MDE4F9
7000007202,137,3788,2,2,CARD,PAID,39131.4,634.0,00:15:29,TX-5URI4Z4R57QI
7000007203,1341,2521,1,-1,CARD,PAID,40104.0,545.0,16:02:03,TX-WFW33WRSFAT8
7000007204,790,3134,1,-1,CARD,PAID,63880.5,562.0,20:40:32,TX-KQHSCQFNTA1X
7000007205,194,2132,1,-1,GATEWAY,PAID,13614.6,678.0,12:00:31,TX-S7BOUW8IUZO4
7000007206,1373,4029,1,-1,CARD,PAID,16446.0,679.0,04:08:22,TX-PS5FUHPOHSMO
7000007207,754,-1,2,4,CASH,PAID,13794.0,838.0,15:30:25,TX-DWYOV0BU88FX
7000007208,841,1578,1,-1,CARD,PAID,26513.28,766.0,09:33:24,TX-JENGOBJ3KJ2X
7000007209,1292,4130,1,-1,GATEWAY,FAILED,32672.1,,00:00:00,
7000007210,1300,-1,1,-1,GATEWAY,PAID,25613.28,727.0,17:15:51,TX-JBGTEUV7CYZF
7000007211,1059,-1,2,4,CASH,PAID,42688.8,762.0,02:18:29,TX-VE6H5HGZV8O9
7000007212,1420,2894,2,2,CASH,PAID,72990.22,839.0,05:52:48,TX-Z25YX07UXJAW
7000007213,1099,-1,1,-1,CARD,PAID,13968.0,765.0,05:37:37,TX-VAGWTX10BQR3
7000007214,219,-1,1,-1,GATEWAY,PAID,25729.2,756.0,20:19:01,TX-5JFDJVR7YDSW
7000007215,516,3232,2,4,CASH,FAILED,18150.0,,00:00:00,
7000007216,355,3022,2,2,CASH,PAID,26136.0,601.0,07:08:23,TX-VGH9OBI48BSE
7000007217,1448,1002,1,-1,GATEWAY,PAID,94348.14,568.0,19:48:14,TX-E911BBJZATK9
7000007218,821,-1,2,1,TRANSFER,PAID,35937.0,461.0,15:53:07,TX-EQ1RAGZATWYN
7000007219,1494,2855,1,-1,CARD,PAID,40104.0,801.0,14:01:30,TX-AMTKEKHX6JPA
7000007220,1265,2615,1,-1,CARD,PAID,42688.8,427.0,23:57:15,TX-ET3AKQFRF623
7000007221,901,1231,1,-1,GATEWAY,PAID,63999.0,819.0,12:50:02,TX-R78PWAGWFIML
7000007222,1268,4023,1,-1,GATEWAY,PAID,54087.0,621.0,18:40:31,TX-AMLE13UM4DZS
7000007223,692,-1,2,4,CASH,PAID,39204.0,774.0,16:45:45,TX-2Q58R0U5G14O
7000007224,1497,2636,1,-1,GATEWAY,PAID,20176.35,746.0,09:33:04,TX-LUEH2VYV5UEA
7000007225,1104,3378,1,-1,CARD,PAID,14568.0,668.0,17:26:13,TX-CW5SKRMI1HVS
7000007226,862,1433,1,-1,CARD,PAID,40031.4,431.0,03:47:04,TX-D5XYMZ2X3KMO
7000007227,535,2524,2,3,CARD,PAID,43560.0,840.0,02:34:35,TX-OBEGZ6BUVCPS
7000007228,281,4081,1,-1,CARD,PAID,39204.0,268.0,15:49:24,TX-9WNNTKK01Q86
7000007229,629,2793,1,-1,GATEWAY,PAID,20176.35,760.0,22:17:49,TX-1G1VU50Z7DAU
7000007230,1161,1737,1,-1,CARD,FAILED,70160.4,,00:00:00,
7000007231,826,1855,2,4,CASH,PAID,58624.5,669.0,19:35:33,TX-0DG1QX21WOEG
7000007232,890,3445,2,3,TRANSFER,PAID,42035.4,585.0,13:44:25,TX-YN8PA218GVKQ
7000007233,333,2301,1,-1,CARD,PAID,66540.0,389.0,07:35:07,TX-8CW02I0XNMWZ
7000007234,894,1049,1,-1,GATEWAY,PAID,36592.5,481.0,02:19:35,TX-T7YLPF65GSQM
7000007235,994,1100,2,3,CARD,PAID,34485.0,818.0,20:19:51,TX-0O55ECB11PEF
7000007236,936,3090,1,-1,GATEWAY,PAID,80089.5,443.0,17:51:27,TX-3GNV5OPAC7JU
7000007237,902,4092,2,4,CASH,PENDING,59532.0,,00:00:00,
7000007238,1139,3591,1,-1,GATEWAY,PAID,31381.35,862.0,23:24:37,TX-7YFTCLPGSV21
7000007239,968,3593,2,1,CARD,PAID,54145.08,289.0,13:46:13,TX-JRG318F6E8Y7
7000007240,410,2849,1,-1,GATEWAY,FAILED,30056.4,,00:00:00,
7000007241,875,2394,1,-1,GATEWAY,FAILED,44460.0,,00:00:00,
7000007242,387,3320,2,3,CASH,PAID,40656.0,755.0,10:05:24,TX-S7EMWK0GBEHL
7000007243,880,4157,1,-1,CARD,PAID,17535.0,851.0,12:39:35,TX-E8LR4JDTUVB8
7000007244,954,3798,1,-1,CARD,PAID,132560.1,693.0,09:39:37,TX-2BOMLSYAUHDS
7000007245,933,3152,1,-1,CARD,PAID,54624.0,284.0,03:35:27,TX-2NTXNARH5ETJ
7000007246,1154,1697,1,-1,CARD,PAID,40104.0,558.0,22:13:12,TX-IVKKQOVKGI0L
7000007247,527,1363,2,1,CARD,PAID,26136.0,743.0,15:31:51,TX-XVLNGK7T4PTC
7000007248,1353,1135,1,-1,CARD,PAID,15901.5,428.0,14:54:52,TX-6PFFYHJE4M6J
7000007249,667,3201,2,3,CARD,PAID,54450.0,652.0,13:38:47,TX-H1LTIREJ5K83
7000007250,506,-1,1,-1,CARD,PAID,31305.12,578.0,03:28:15,TX-3G9QX3375ZKP
7000007251,517,3702,2,2,CASH,PAID,41164.2,625.0,17:56:21,TX-Z9WF53CEYJEM
7000007252,609,1315,1,-1,CARD,PAID,38833.5,560.0,03:04:30,TX-6I3OEJIATU5O
7000007253,1139,-1,1,-1,GATEWAY,PAID,50205.0,873.0,05:43:28,TX-AAUEV4ZIHJWP
7000007254,440,2400,1,-1,GATEWAY,PAID,36474.0,402.0,05:03:02,TX-09QFKY9XXE4F
7000007255,32,4083,2,3,CASH,PAID,13721.4,546.0,18:24:25,TX-PZ0QZ968Z0TK
7000007256,452,1770,1,-1,CARD,PAID,55650.0,593.0,23:33:58,TX-3PNYFRSNPWZA
7000007257,903,2954,1,-1,GATEWAY,PAID,53227.5,787.0,18:42:23,TX-13BC46Z0TUK3
7000007258,850,1331,2,1,TRANSFER,PAID,37243.8,662.0,01:18:42,TX-G6S74JP3ZAYY
7000007259,1186,-1,1,-1,CARD,PAID,82212.0,532.0,21:52:21,TX-9KO2TRSWR6ZO
7000007260,905,-1,1,-1,GATEWAY,PAID,45723.24,750.0,07:09:59,TX-ZJ8ZD8QPDW5K
7000007261,1317,1840,1,-1,GATEWAY,PAID,31382.16,454.0,00:47:04,TX-TQAJFYZ84UUN
7000007262,1224,1806,1,-1,CARD,PAID,14694.0,530.0,00:11:11,TX-BCUCNEG83KRP
7000007263,515,2053,1,-1,CARD,PAID,41382.0,383.0,10:04:04,TX-19QH04JRLLJ2
7000007264,81,2464,2,1,CASH,PAID,33922.35,327.0,14:47:55,TX-CXRE2YRUK2AN
7000007265,838,1970,1,-1,GATEWAY,PAID,59706.0,608.0,14:54:03,TX-WAF559R9OAMF
7000007266,1047,4113,1,-1,GATEWAY,PAID,42282.0,648.0,12:02:14,TX-DDBQ5HN4LC0W
7000007267,949,-1,2,3,TRANSFER,PAID,19057.5,776.0,10:02:26,TX-YX11CFY2G30D
7000007268,127,-1,2,1,TRANSFER,PAID,55393.8,583.0,03:37:44,TX-D4B7G8K6FZW7
7000007269,1192,2503,2,3,CARD,PAID,78988.8,853.0,00:32:02,TX-FWE1QY4EARX5
7000007270,1389,1953,1,-1,CARD,PAID,41130.0,551.0,12:31:42,TX-YN8I8R3B34TJ
